id,price_usd
3632,801928.571429
3633,219762.866667
2263404,248996.666667
2263405,147420.0
2263406,223470.3
2263407,147420.0
2263408,147420.0
2263409,147420.0
2263410,137950.0
2263411,265967.2
2263412,265967.2
2263413,265967.2
2263415,162117.619667
2263416,716676.688889
2263417,101823.75
2263418,101823.75
2263419,101823.75
2263420,101823.75
2263421,101823.75
2263422,101823.75
2263423,101823.75
2263424,101823.75
2263425,133369.442857
2263426,133113.346083
2263427,133113.346083
2263428,133113.346083
2263429,133113.346083
2263430,101823.75
2263431,101823.75
2263432,95303.5878378
2263433,95303.5878378
2263434,95303.5878378
2263436,95303.5878378
2263437,95303.5878378
2263438,101823.75
2263439,95303.5878378
2263440,95303.5878378
2263441,101823.75
2263442,101823.75
2263443,101823.75
2263444,101823.75
2263445,246950.0
2263453,156126.717333
2263460,162117.619667
2263461,162117.619667
2263464,130811.5
2263467,138513.8
2263471,128784.95
2263472,128784.95
2263476,201300.0
2263477,276012.5
2263480,248425.0
2263482,247450.0
2263633,524000.0
2263638,274990.0
2263652,380400.0
2264067,124155.4932
2264075,125196.775667
2264078,129600.0
2264079,147000.0
2264080,540000.0
2264151,79000.0
2264153,115480.0
2264155,325899.9
2264158,88375.0
2264162,107833.333333
2264164,65000.0
2264168,271900.0
2264173,65000.0
2264178,219200.0
2264183,100450.0
2264189,196227.642857
2264198,135152.2
2264199,130022.2
2264206,100450.0
2264212,100450.0
2264215,100450.0
2264218,100450.0
2264219,517900.0
2264221,100450.0
2264227,140196.2
2264229,517900.0
2264234,297696.2
2264240,101703.34275
2264242,110000.0
2264248,90800.0
2264249,307150.0
2264259,182193.533333
2264265,136696.2
2264270,359000.0
2264272,83164.2857143
2264274,325000.0
2264284,213189.333333
2264285,124692.833333
2264286,124692.833333
2264290,450500.0
2264296,204500.0
2264298,634514.236
2264305,74500.0
2264312,268466.666667
2264318,149025.0
2264320,130750.0
2264323,410000.0
2264376,410000.0
2264474,1001628.472
2264479,141278.78
2264482,111538.96275
2264491,104600.0
2264514,109090.0
2264518,162000.4
2264525,128650.0
2264537,217533.333333
2264545,118000.0
2264549,87299.9
2264569,108500.0
2264570,112250.0
2264571,108500.0
2264572,112250.0
2264573,117050.0
2264574,153600.0
2264575,70750.0
2264576,112250.0
2264577,117050.0
2264578,157800.0
2264589,967141.616952
2264598,100450.0
2264600,100450.0
2264603,100450.0
2264604,100450.0
2264607,100450.0
2264610,100450.0
2264617,158900.0
2264618,89280.0
2264619,228500.0
2264629,161783.333333
2264633,121990.0
2264637,126075.211333
2264686,140300.0
2264690,94743.57525
2264695,155200.0
2264699,182670.0
2264702,108000.0
2264709,110000.0
2264714,83000.0
2264717,169894.834333
2264718,116700.0
2264723,179600.0
2264731,187083.333333
2264732,1397290.0
2264733,1342000.0
2264734,325400.0
2264735,88000.0
2264736,965000.0
2264737,618575.0
2264744,965000.0
2264745,436483.333333
2264747,965000.0
2264756,134903.0
2264763,154100.0
2264770,86510.0
2264773,305800.0
2264774,305800.0
2264780,371257.01075
2264785,129115.0
2264795,92752.853
2264796,226000.0
2264798,371257.01075
2264799,354100.0
2264800,129640.0
2264801,226850.0
2264807,242900.0
2264808,87816.6666667
2264811,239400.0
2264812,208493.221805
2264813,113916.666667
2264818,208493.221805
2264835,370580.0
2264838,107258.571429
2264847,420211.666667
2264851,247255.925
2264878,63000.0
2264880,368900.0
2264888,155034.766667
2264890,71400.0
2264893,250000.0
2264896,218909.85
2264920,247851.966667
2264924,144029.366667
2264925,125650.0
2264927,146000.0
2264929,252548.666667
2264940,137513.35
2264943,138550.0
2264946,119628.0
2264952,428450.0
2264960,76135.8
2264970,503074.2
2264971,137513.35
2264975,119628.0
2264976,255366.666667
2264981,66090.0
2264986,370500.0
2264989,158400.0
2264992,418400.0
2264994,146036.8
2264997,152390.0
2265009,157700.0
2265015,114990.0
2265019,851850.0
2265023,259200.0
2265028,65000.0
2265029,321400.0
2265031,295466.666667
2265038,99140.0
2265045,552583.333333
2265046,393900.0
2265055,459246.2
2265057,385100.0
2265059,249075.0
2265060,240820.0
2265063,197600.0
2265085,98025.0
2265086,119600.0
2265087,119700.0
2265097,187028.0
2265098,205739.166125
2265133,129829.445455
2265145,636500.0
2265155,225311.0
2265180,113997.625
2265183,199840.618
2265192,71321.20025
2265193,345100.0
2265194,389500.0
2265195,342800.0
2265196,347700.0
2265220,111500.0
2265226,192600.0
2265230,382000.0
2265232,81514.2857143
2265236,376630.26
2265246,65750.0
2265257,121359.852333
2265258,183800.0
2265259,98900.0
2265263,95385.0
2265267,150100.0
2265270,137750.0
2265513,242798.327667
2265537,413500.0
2265542,233600.0
2265545,278000.0
2265547,223000.0
2265549,112558.209333
2265551,135590.0
2265552,118900.0
2265553,118900.0
2265554,118900.0
2265555,118900.0
2265556,95900.0
2265557,118900.0
2265558,118900.0
2265559,121000.0
2265560,121000.0
2265561,121000.0
2265562,121000.0
2265563,156872.4
2265564,156872.4
2265565,156872.4
2265566,156872.4
2265567,156872.4
2265568,156872.4
2265569,156872.4
2265570,75100.0
2265571,128499.801
2265572,128499.801
2265573,128499.801
2265574,128499.801
2265599,195100.0
2265603,119400.0
2265606,68000.0
2265607,107810.0
2265610,129100.0
2265611,59104.1666667
2265613,94250.0
2265614,99300.0
2265626,170450.0
2265630,125206.666667
2265631,220145.0
2265632,79051.4232222
2265636,389935.714286
2265638,82295.0
2265639,146225.0
2265642,120912.3
2265670,147333.76875
2265671,80500.0
2265672,80132.8571429
2265674,307500.0
2265675,299750.0
2265676,193700.0
2265677,144057.857143
2265678,98300.0
2265681,124766.9
2265683,140280.6
2265684,191250.0
2265685,120899.9
2265687,272800.0
2265688,102893.416667
2265689,102893.416667
2265690,148210.0
2265691,102893.416667
2265692,102893.416667
2265693,102893.416667
2265694,102893.416667
2265695,102893.416667
2265696,102893.416667
2265697,113220.116667
2265698,113220.116667
2265699,113220.116667
2265700,113220.116667
2265701,102893.416667
2265702,113220.116667
2265703,113220.116667
2265704,113220.116667
2265705,113220.116667
2265706,113220.116667
2265707,113220.116667
2265708,1270666.66667
2265710,161573.333333
2265711,145350.0
2265712,166875.0
2265719,331327.25
2265721,126790.0
2265729,238233.333333
2265733,112487.726984
2265734,81156.6666667
2265755,165401.576167
2265756,108017.114917
2265757,108017.114917
2265758,199375.714286
2265767,92573.15
2265768,92573.15
2265779,262900.0
2265780,158041.666667
2265781,130150.0
2265784,171000.0
2265785,112300.0
2265786,209000.0
2265787,330500.0
2265788,160822.5
2265789,287400.0
2265790,213700.0
2265791,213700.0
2265793,329900.0
2265794,347700.0
2265795,347700.0
2265798,347700.0
2265799,347700.0
2265800,347700.0
2265801,347700.0
2265804,91300.0
2265805,91300.0
2265809,149883.2295
2265810,98080.0
2265813,133633.333333
2265816,192750.0
2265817,98200.0
2265818,77700.0
2265822,148199.8
2265824,488000.0
2265830,74875.0
2265831,156500.0
2265833,159350.0
2265834,159350.0
2265851,742000.0
2265853,116760.0
2265857,75750.0
2265868,136000.0
2265869,91476.2944
2265870,111550.0
2265871,111550.0
2265872,111550.0
2265873,111550.0
2265874,111550.0
2265876,78812.5
2265877,96929.8138667
2265879,260500.0
2265881,91021.639
2265886,230700.0
2265887,482442.857143
2265888,252316.0
2265889,76510.0
2265926,168329.533333
2265927,103333.333333
2265928,103333.333333
2265929,103333.333333
2265930,103333.333333
2265931,75385.6142857
2265932,116000.0
2265933,459300.0
2265934,155000.0
2265936,79370.0
2265937,79370.0
2265938,79370.0
2265946,107361.428571
2265954,832164.236
2265955,92387.531
2265957,1049000.0
2265959,216166.666667
2265963,173100.0
2265964,113390.0
2265966,152350.0
2265967,152350.0
2265968,281900.0
2265974,79955.0
2265978,625100.0
2265980,105000.0
2265981,420928.571429
2265982,319500.0
2265983,240400.0
2265984,125900.0
2265988,172157.142857
2265989,97000.0
2265991,191990.0
2266020,111644.466667
2266031,123537.6
2266032,246440.0
2266064,103000.0
2266079,228000.0
2266080,228000.0
2266083,287500.0
2266084,287500.0
2266102,320000.0
2266105,258000.0
2266106,258000.0
2266109,307000.0
2266110,307000.0
2266113,215250.92
2266114,215250.92
2266117,225700.0
2266118,225700.0
2266121,231600.0
2266156,253574.9
2266158,338350.0
2266159,95700.0
2266171,209092.921
2266172,209092.921
2266177,187250.0
2266178,187250.0
2266179,187250.0
2266180,187250.0
2266189,296800.0
2266190,296800.0
2266244,333075.0
2266245,333075.0
2266254,224114.416429
2266255,224114.416429
2266258,276500.0
2266259,276500.0
2266260,295500.0
2266261,295500.0
2266262,376400.0
2266263,376400.0
2266277,297000.0
2266278,279950.0
2266279,279950.0
2266284,248450.0
2266285,248450.0
2266294,242890.0
2266297,298500.0
2266316,286000.0
2266317,286000.0
2266320,128594.285714
2266321,128594.285714
2266322,265092.921
2266323,265092.921
2266334,319000.0
2266335,319000.0
2266342,330375.0
2266348,440000.0
2266352,182500.0
2266353,182500.0
2266356,151375.0
2266357,151375.0
2266366,299000.0
2266367,299000.0
2266373,153990.0
2266374,153990.0
2266378,173700.0
2266444,209042.921
2266446,302950.0
2266447,989000.0
2266449,135590.0
2266452,135500.0
2266454,135590.0
2266455,317785.8113
2266467,127500.0
2266469,270500.0
2266477,223450.0
2266478,93162.3106667
2266481,70618.478
2266483,155970.0
2266485,133350.0
2266486,238592.921
2266487,238592.921
2266489,297000.0
2266503,348500.0
2266519,162215.335714
2266523,261800.0
2266527,109835.53725
2266530,70618.478
2266532,267975.0
2266533,92213.8369167
2266534,121483.92375
2266562,109245.09575
2266563,67231.0101667
2266569,110151.832
2266570,257675.0
2266571,252000.0
2266572,183300.0
2266574,77245.3496667
2266587,118728.571429
2266597,251400.0
2266599,116340.0
2266602,286500.0
2266603,286500.0
2266604,286500.0
2266605,286500.0
2266654,209092.921
2266658,77776.9490833
2266664,306000.0
2266673,103047.17025
2266688,331000.0
2266699,258500.0
2266700,213750.92
2266701,270500.0
2266702,270500.0
2266710,159300.0
2266712,97530.0
2266717,97530.0
2266722,96490.0
2266723,139666.75
2266729,139666.75
2266730,139666.75
2266731,139666.75
2266732,139666.75
2266733,139666.75
2266734,139666.75
2266735,139666.75
2266736,139666.75
2266737,139666.75
2266739,139666.75
2266740,139666.75
2266741,139666.75
2266742,139666.75
2266743,139666.75
2266744,96490.0
2266748,136972.0485
2266749,441297.142857
2266775,168920.0
2266781,265200.0
2266783,168920.0
2266784,168920.0
2266793,248700.0
2266795,173369.047619
2266802,383400.0
