id,price_usd
3632,7839105.357602947
3633,1951453.5815695752
2263404,2587406.771430216
2263405,1030785.8517642166
2263406,1994008.46676574
2263407,1030785.8517642166
2263408,1030785.8517642166
2263409,1030785.8517642166
2263410,1471128.238703792
2263411,1835878.092898727
2263412,1835878.092898727
2263413,1835878.092898727
2263415,1958284.884832706
2263416,5096622.019307856
2263417,957181.0884785359
2263418,957181.0884785359
2263419,957181.0884785359
2263420,957181.0884785359
2263421,957181.0884785359
2263422,957181.0884785359
2263423,957181.0884785359
2263424,957181.0884785359
2263425,1628884.1224137868
2263426,1424019.0872874998
2263427,1424019.0872874998
2263428,1424019.0872874998
2263429,1424019.0872874998
2263430,957181.0884785359
2263431,957181.0884785359
2263432,945525.3192861937
2263433,945525.3192861937
2263434,945525.3192861937
2263436,945525.3192861937
2263437,945525.3192861937
2263438,957181.0884785359
2263439,945525.3192861937
2263440,945525.3192861937
2263441,957181.0884785359
2263442,957181.0884785359
2263443,957181.0884785359
2263444,957181.0884785359
2263445,2158207.2621137174
2263453,1960402.9726118194
2263460,1958284.884832706
2263461,1958284.884832706
2263464,1161753.2680382787
2263467,1285060.2726572389
2263471,1328603.6834095074
2263472,1299237.0167428413
2263476,2219583.30637147
2263477,2768866.058971378
2263480,3356609.9549365547
2263482,2421836.5540448665
2263633,3957748.7382235513
2263638,948741.4144533568
2263652,2550624.5428088866
2264067,1981094.3295372475
2264075,1366265.0772897701
2264078,1389816.1556027615
2264079,1628733.153954058
2264080,4629189.238802605
2264151,754466.0318065428
2264153,1137204.2565284555
2264155,2642019.813607402
2264158,880162.2120518278
2264162,1009320.2667335776
2264164,697043.9638486088
2264168,1874926.7169309699
2264173,697043.9638486088
2264178,1946269.628779803
2264183,927424.1682660872
2264189,2064369.9561322834
2264198,1368283.7371180078
2264199,1257163.4796760199
2264206,927424.1682660872
2264212,927424.1682660872
2264215,927424.1682660872
2264218,927424.1682660872
2264219,4693578.786448273
2264221,927424.1682660872
2264227,1563401.7833721477
2264229,4693578.786448273
2264234,1560357.9224147627
2264240,1132242.9235967954
2264242,1049203.2351084494
2264248,1144360.7736857664
2264249,2399848.0401422344
2264259,1855108.4655059208
2264265,1428482.9224147627
2264270,3647698.8441914856
2264272,724944.3660911992
2264274,3012338.036172567
2264284,1783914.1339106187
2264285,947008.2441843187
2264286,947008.2441843187
2264290,3020277.494945275
2264296,1886347.201102669
2264298,4153623.939446078
2264305,817778.9608230055
2264312,2462462.4432412973
2264318,1824688.132518909
2264320,1418762.2696981747
2264323,3534566.2110144463
2264376,3534566.2110144463
2264474,5432963.104514307
2264479,1320362.9061369952
2264482,1221999.4031809336
2264491,1031063.0964618411
2264514,1017726.513929335
2264518,1405979.5811583104
2264525,873991.7839752912
2264537,1677060.3852003412
2264545,998101.5225990267
2264549,865309.0285466593
2264569,1004650.0256003658
2264570,1025858.1923020943
2264571,1004650.0256003658
2264572,1025858.1923020943
2264573,1045092.4039687611
2264574,1290780.5318670077
2264575,787006.7363029311
2264576,1025858.1923020943
2264577,1045092.4039687611
2264578,1327945.5318670077
2264589,3842890.8536155997
2264598,927424.1682660872
2264600,927424.1682660872
2264603,927424.1682660872
2264604,927424.1682660872
2264607,927424.1682660872
2264610,927424.1682660872
2264617,1427573.5246659275
2264618,894972.442535849
2264619,2111567.3629408614
2264629,1373018.8434980218
2264633,1290685.3828085477
2264637,1335606.55310648
2264686,1459629.3514560834
2264690,1094541.4919242219
2264695,1554323.4911481629
2264699,1704934.3827377611
2264702,1248976.65303227
2264709,998101.5225990267
2264714,898420.0354306914
2264717,1252402.8689800082
2264718,1258523.1048555989
2264723,1867496.1271458073
2264731,2005295.9784880253
2264732,12935536.13232456
2264733,7222835.419712779
2264734,2643574.189549922
2264735,921069.64707815
2264736,7920596.146426225
2264737,5511079.745757404
2264744,7920596.146426225
2264745,4776307.10319351
2264747,7920596.146426225
2264756,891654.0283595738
2264763,1245303.7422980925
2264770,871520.4406833526
2264773,3062736.008191516
2264774,3068470.5683617387
2264780,2360321.0363115557
2264785,1248525.9801535227
2264795,1280167.3367706824
2264796,1962185.340102834
2264798,2360321.0363115557
2264799,3607363.7540398315
2264800,1083520.1577955126
2264801,2205661.2363748844
2264807,2049433.8077926927
2264808,1094431.3184270717
2264811,2111502.8333468977
2264812,1564489.7326985316
2264813,1463946.7804518663
2264818,1564489.7326985316
2264835,3341816.333961347
2264838,1015416.8415472084
2264847,2995575.5107466388
2264851,2175554.2275973777
2264878,574014.1789049882
2264880,2912552.093484264
2264888,1416771.8983708674
2264890,529074.5495755698
2264893,2473996.6192267286
2264896,2465614.1491702124
2264920,2969198.7985538933
2264924,1323308.0522651607
2264925,1099093.9911795065
2264927,1881209.6184896114
2264929,2976755.9372395547
2264940,1363463.3678726293
2264943,1250756.168809498
2264946,1272508.4598135538
2264952,4199309.479147488
2264960,759445.7176626157
2264970,4387409.02877532
2264971,1363463.3678726293
2264975,1272508.4598135538
2264976,2682267.6008092496
2264981,597821.75242796
2264986,2792059.3522354783
2264989,1397503.4418637725
2264992,2918202.2256485047
2264994,1237019.2493939737
2264997,1354765.2434976627
2265009,1385392.9399000136
2265015,1000709.4632761931
2265019,4774971.4983495595
2265023,2242332.371268891
2265028,652633.2108837942
2265029,2796053.9338655667
2265031,3609298.264791781
2265038,874464.1524335984
2265045,3590339.6238622405
2265046,4164684.866633695
2265055,2907305.5419337368
2265057,4354017.947186482
2265059,2538865.294404042
2265060,2711824.9516126616
2265063,2142095.4252172187
2265085,823069.1444830276
2265086,1088821.8702952103
2265087,801802.0005144367
2265097,2113658.441649669
2265098,624244.5602278237
2265133,1314811.0274053959
2265145,4509821.934879516
2265155,2042571.0358212562
2265180,1089801.3053156855
2265183,1723760.298125135
2265192,626834.8268643032
2265193,2722635.6664826116
2265194,2336216.2590636443
2265195,2403016.05018873
2265196,2853641.4248159453
2265220,1195124.2226566637
2265226,1370642.4597393689
2265230,4272655.725316614
2265232,844584.0676604453
2265236,3674892.7344072564
2265246,597821.75242796
2265257,1209862.95934213
2265258,1716450.7878861474
2265259,916636.0472824508
2265263,1073326.0472824508
2265267,1408475.1599041936
2265270,1138121.7003506576
2265513,2139668.352603665
2265537,3880675.5583148375
2265542,2457167.360775599
2265545,1801017.9181008646
2265547,1460029.6259377643
2265549,666527.096219938
2265551,1930946.8077986762
2265552,1021572.3895488728
2265553,1021572.3895488728
2265554,1021572.3895488728
2265555,1058239.4176972983
2265556,1238578.0181611665
2265557,1058239.4176972983
2265558,1058239.4176972983
2265559,1074072.3291761533
2265560,1074072.3291761533
2265561,1074072.3291761533
2265562,1074072.3291761533
2265563,1244505.5204379875
2265564,1244505.5204379875
2265565,1244505.5204379875
2265566,1244505.5204379875
2265567,1237840.9307658968
2265568,1237840.9307658968
2265569,1237840.9307658968
2265570,693633.8026868209
2265571,666527.096219938
2265572,666527.096219938
2265573,666527.096219938
2265574,666527.096219938
2265599,1689078.7949904264
2265603,1247871.7656345349
2265606,628360.5375500505
2265607,783010.7904081838
2265610,1069388.0335267186
2265611,596851.3371047298
2265613,956675.4156124963
2265614,895937.4549944118
2265626,1583442.7344579715
2265630,1483979.3729687696
2265631,2313542.0193748153
2265632,796329.4932823638
2265636,3026808.710556714
2265638,1040415.4751453473
2265639,1539379.8174407145
2265642,1121916.1355116775
2265670,1509413.2011589287
2265671,823637.4528648367
2265672,770987.9607504108
2265674,2319768.644586348
2265675,2609049.009013897
2265676,1956981.5924986308
2265677,1217299.180782815
2265678,1027536.1745856196
2265681,1315046.4556100015
2265683,1533099.3543478542
2265684,1442309.8000241118
2265685,1134609.596406035
2265687,2756157.4084913135
2265688,1011429.0969142583
2265689,1011429.0969142583
2265690,1419168.5137273143
2265691,1011429.0969142583
2265692,1011429.0969142583
2265693,1011429.0969142583
2265694,1011429.0969142583
2265695,1011429.0969142583
2265696,1011429.0969142583
2265697,1114250.0852219125
2265698,1114250.0852219125
2265699,1114250.0852219125
2265700,1114250.0852219125
2265701,1011429.0969142583
2265702,1114250.0852219125
2265703,1114250.0852219125
2265704,1114250.0852219125
2265705,1114250.0852219125
2265706,1114250.0852219125
2265707,1114250.0852219125
2265708,8648155.066106224
2265710,1411671.8151595076
2265711,1470476.060272697
2265712,1720403.7880612635
2265719,2863716.9160733595
2265721,1224460.3839868577
2265729,2468660.8767541177
2265733,1053045.773661049
2265734,763254.4180305838
2265755,1480420.683437175
2265756,1236198.4864817846
2265757,1236198.4864817846
2265758,1372353.22753227
2265767,807902.3789273395
2265768,807902.3789273395
2265779,1765421.147981402
2265780,1101734.9442688238
2265781,1480129.9202292599
2265784,1273964.4431094006
2265785,1046456.9661223411
2265786,1497211.6779968515
2265787,2099951.4394010315
2265788,1653429.7698072665
2265789,2656412.601398316
2265790,1778249.8290474005
2265791,1778249.8290474005
2265793,4135583.0979720014
2265794,4161718.556328955
2265795,4161718.556328955
2265798,3907385.222995622
2265799,4161718.556328955
2265800,3907385.222995622
2265801,4161718.556328955
2265804,747556.137340131
2265805,771556.137340131
2265809,1759149.0565172723
2265810,828097.7502146552
2265813,1281652.8702526162
2265816,1690381.9094597031
2265817,846497.6417322691
2265818,702748.4387106986
2265822,1831466.3565047751
2265824,3219930.8361414727
2265830,699855.5615779366
2265831,1666121.5740067733
2265833,1858150.162456386
2265834,1927986.7783114435
2265851,5606094.787397167
2265853,1137800.2991097793
2265857,866376.0766601863
2265868,1254831.5101922858
2265869,1096708.1213246167
2265870,1497672.23211598
2265871,1497672.23211598
2265872,1497672.23211598
2265873,1497672.23211598
2265874,1497672.23211598
2265876,824697.3905539946
2265877,727737.1808866225
2265879,1880327.5496065784
2265881,930770.073556796
2265886,2371929.875753901
2265887,4862559.64828627
2265888,2863631.643413098
2265889,777209.6558732449
2265926,1200615.3077563255
2265927,918074.2449419093
2265928,918074.2449419093
2265929,918074.2449419093
2265930,918074.2449419093
2265931,754996.7407827276
2265932,1351164.424472609
2265933,2993980.7880201144
2265934,2496404.4721835307
2265936,709265.8193068004
2265937,708170.8337409166
2265938,714604.7965640102
2265946,1121920.2000356137
2265954,4841214.492016601
2265955,991654.2521416096
2265957,8207968.29809488
2265959,2594240.052334067
2265963,1486255.8941523554
2265964,1328533.138526185
2265966,1906037.8811970302
2265967,1906037.8811970302
2265968,2366211.9571653665
2265974,674714.5559907326
2265978,3427701.6456776974
2265980,877326.6897568665
2265981,2905648.1147903455
2265982,2403149.806835603
2265983,1937234.623129404
2265984,1296265.7416043673
2265988,1688618.3756326064
2265989,910608.693468943
2265991,1805371.588133518
2266020,1278753.5151528255
2266031,1164047.3868029823
2266032,3410712.5096402834
2266064,863373.9147951745
2266079,2218184.781577527
2266080,2218184.781577527
2266083,3359234.3561518374
2266084,3359234.3561518374
2266102,1917843.640339936
2266105,2862851.932398614
2266106,2862851.932398614
2266109,2680723.389197488
2266110,2680723.389197488
2266113,1710191.3641968062
2266114,1710191.3641968062
2266117,1939010.7515648957
2266118,1939010.7515648957
2266121,1948858.474720217
2266156,2426116.256309744
2266158,2415597.8904633187
2266159,886866.0587851779
2266171,2028686.6058746632
2266172,2028686.6058746632
2266177,1621103.103879562
2266178,1621103.103879562
2266179,1621103.103879562
2266180,1621103.103879562
2266189,1844748.6347986925
2266190,1844748.6347986925
2266244,2647263.2820900525
2266245,2647263.2820900525
2266254,2144302.342514321
2266255,2144302.342514321
2266258,2895378.169526077
2266259,2895378.169526077
2266260,3531599.143386337
2266261,3531599.143386337
2266262,2230562.191904542
2266263,2230562.191904542
2266277,3218965.4626054894
2266278,3375620.295980837
2266279,3375620.295980837
2266284,2058544.5992573767
2266285,2058544.5992573767
2266294,1770613.286894003
2266297,2710660.8019259456
2266316,2343449.7784317443
2266317,2343449.7784317443
2266320,1292290.8522479353
2266321,1292290.8522479353
2266322,1714108.2765064342
2266323,1714108.2765064342
2266334,2902719.176835522
2266335,2902719.176835522
2266342,3835624.0015056627
2266348,5452436.076111129
2266352,1701226.1221404825
2266353,1701226.1221404825
2266356,1516632.4130155307
2266357,1516632.4130155307
2266366,3981356.8992882315
2266367,3981356.8992882315
2266373,1679467.2424399874
2266374,1679467.2424399874
2266378,1712955.727565669
2266444,1787716.5755559313
2266446,2764922.1766209267
2266447,9667537.275843404
2266449,1454022.4273084193
2266452,1633147.2607665684
2266454,1519002.0028419527
2266455,2370414.7238998963
2266467,1585159.7752551879
2266469,2567715.9317811867
2266477,2189833.7977545145
2266478,1247718.2877620137
2266481,762698.0143652785
2266483,1454022.4273084193
2266485,1188034.9139155678
2266486,2476503.893651491
2266487,2476503.893651491
2266489,2567715.9317811867
2266503,2119271.4461176866
2266519,1420118.5224474128
2266523,2277949.6504815407
2266527,1301505.602343271
2266530,762698.0143652785
2266532,2346638.4468749706
2266533,1232136.5362452597
2266534,1354516.8813870198
2266562,831522.7585782551
2266563,745822.8370403149
2266569,1268899.0268567207
2266570,2079195.50199143
2266571,2654082.9325016504
2266572,1751526.1221404825
2266574,1341428.6320475494
2266587,1195859.8625023991
2266597,1763311.4127699677
2266599,1690410.0274918606
2266602,4613652.798325896
2266603,4613652.798325896
2266604,4613652.798325896
2266605,4613652.798325896
2266654,2028686.6058746632
2266658,758775.0145209319
2266664,3004465.5452592787
2266673,1333011.7302464845
2266688,2862851.932398614
2266699,3646744.7545636864
2266700,1750072.7927682344
2266701,2950296.0191154876
2266702,2950296.0191154876
2266710,1335785.8753439183
2266712,876974.1066975521
2266717,876974.1066975521
2266722,870776.3920166908
2266723,1504634.9712138844
2266729,1504634.9712138844
2266730,1504634.9712138844
2266731,1504634.9712138844
2266732,1504634.9712138844
2266733,1504634.9712138844
2266734,1504634.9712138844
2266735,1504634.9712138844
2266736,1504634.9712138844
2266737,1504634.9712138844
2266739,1504634.9712138844
2266740,1504634.9712138844
2266741,1504634.9712138844
2266742,1504634.9712138844
2266743,1504634.9712138844
2266744,870776.3920166908
2266748,1365817.6177020483
2266749,2739246.4041293156
2266775,1753432.670372636
2266781,1608942.8710270787
2266783,1753432.670372636
2266784,1753432.670372636
2266793,2164807.0997052724
2266795,1251101.855172368
2266802,2419884.7353548096
2266805,2419884.7353548096
2266816,1898732.7201530286
2266826,748018.5988555105
2266835,2493886.051987342
2266836,5155244.5249961
2266838,748018.5988555105
2266839,1393637.1890942631
2266845,1564773.5240878141
2266848,1588226.507268012
2266851,1681933.2720839072
2266856,1407166.78410185
2266857,905320.0910876496
2266863,3373377.4271765035
2266865,1145322.844796307
2266888,449674.5887033211
2266889,1325051.208919807
2266893,3884357.8896885216
2266898,2802351.6889677756
2266918,1090221.084067434
2266924,3410220.652999904
2266945,1143053.3724053008
2266947,2061269.43691022
2267013,651827.1200795888
2267025,7435524.97708313
2267031,651827.1200795888
2267032,597962.8926801209
2267033,651827.1200795888
2267034,651827.1200795888
2267049,1501999.2158140405
2267051,1501999.2158140405
2267067,1327570.9121314215
2267073,1327594.214991978
2267074,813054.6959638619
2267075,956358.5678192324
2267076,3566762.4558879714
2267086,1577622.1547045116
2267097,3069836.4071803354
2267100,1208027.8016505456
2267105,979223.2745808638
2267108,1318435.2123317579
2267109,887789.3921185113
2267129,1973572.283830619
2267140,1556350.2976454687
2267141,1670895.6607277235
2267142,1567850.6747475644
2267143,1588153.3719495847
2267144,1588153.3719495847
2267145,1588153.3719495847
2267146,1588153.3719495847
2267147,2012491.3191599003
2267148,660761.9044962162
2267149,660761.9044962162
2267156,4017641.454248782
2267168,1665673.2106066288
2267169,1012964.6337284659
2267178,2111230.15171038
2267180,1309003.6081174985
2267181,1442348.1092055633
2267185,1477738.1248599535
2267198,1623130.7353452838
2267200,1623130.7353452838
2267207,1889934.9581397555
2267210,509855.3277933295
2267213,1783159.0006061243
2267217,2436625.1752868136
2267222,2014484.265062111
2267229,3426047.357365
2267237,3181272.2400535033
2267238,1307374.990363285
2267239,2827226.25285918
2267251,1245338.472103315
2267255,1118662.718998757
2267257,1476786.0237483336
2267259,1402930.6074376195
2267260,1299598.9486931781
2267261,931265.2571385608
2267262,1346215.5263457287
2267264,2084086.0349696083
2267302,2424296.4826104008
2267306,790651.860147024
2267307,1641727.392737158
2267308,1023161.5639675632
2267311,2529279.8477348555
2267312,2215903.316444646
2267315,2331279.8543796297
2267316,2230578.316444646
2267318,750189.8244810657
2267319,1629709.5216892045
2267321,1171610.7593684555
2267323,1171610.7593684555
2267324,1171610.7593684555
2267325,1171610.7593684555
2267326,1075931.076087218
2267332,3450258.697682144
2267333,2173666.579292507
2267334,872618.0927624152
2267336,872618.0927624152
2267337,872618.0927624152
2267338,2318386.960889456
2267339,2700345.1958618397
2267341,544824.3976307965
2267342,927841.6011633282
2267344,1804777.9951782604
2267345,1411354.9298195553
2267348,2592889.462655766
2267349,2780486.169599914
2267350,6432201.4659027085
2267365,3630999.0629034587
2267366,1850585.2090364704
2267367,2645545.905195598
2267371,4215564.425506809
2267372,3143207.0550040435
2267373,3155774.187612947
2267376,1633676.4693208407
2267386,908810.8658753056
2267475,1260647.9498665922
2267480,863338.5277981603
2267487,3189447.5265356936
2267488,3068834.358619058
2267489,1610510.012340696
2267504,4357094.131776907
2267515,1486956.5253629754
2267516,1752086.3432992375
2267517,871985.0362065156
2267518,1574525.3656457935
2267519,1574525.3656457935
2267520,1628900.8490224169
2267521,1662678.8345981743
2267522,1586309.3972648412
2267523,1528168.2410871168
2267524,1602953.308583023
2267525,1662678.8345981743
2267527,1867898.5812042868
2267528,711760.25497405
2267529,1161728.5920741365
2267530,2857507.3958056457
2267533,1755875.4103565197
2267544,2431237.287463539
2267546,1072897.5261466731
2267547,1566236.5598709923
2267551,1586430.2079830596
2267552,1747892.9276155885
2267602,3005380.776950592
2267603,2347309.954186904
2267605,1036289.5897540268
2267608,1304042.8859551977
2267609,1626703.9938135077
