id,price_usd
3632,922541.3125
3633,645934.25
2263404,245700.09375
2263405,135089.390625
2263406,292639.71875
2263407,135089.390625
2263408,135089.390625
2263409,135089.390625
2263410,135493.578125
2263411,201095.453125
2263412,201095.453125
2263413,201095.453125
2263415,152699.859375
2263416,703380.3125
2263417,90027.125
2263418,90027.125
2263419,90027.125
2263420,90027.125
2263421,90027.125
2263422,90027.125
2263423,90027.125
2263424,90027.125
2263425,140668.921875
2263426,142728.6875
2263427,142728.6875
2263428,142728.6875
2263429,142728.6875
2263430,90027.125
2263431,90027.125
2263432,102483.5546875
2263433,102483.5546875
2263434,102483.5546875
2263436,102483.5546875
2263437,102483.5546875
2263438,90027.125
2263439,102483.5546875
2263440,102483.5546875
2263441,90027.125
2263442,90027.125
2263443,90027.125
2263444,90027.125
2263445,240179.078125
2263453,175160.796875
2263460,152699.859375
2263461,152699.859375
2263464,127680.9453125
2263467,158135.90625
2263471,116192.375
2263472,116192.375
2263476,225196.59375
2263477,260274.46875
2263480,245364.671875
2263482,271859.625
2263633,541399.0
2263638,107166.0234375
2263652,203036.34375
2264067,81986.2578125
2264075,127389.6640625
2264078,157068.203125
2264079,147000.203125
2264080,540000.75
2264151,62392.6171875
2264153,97503.6875
2264155,289791.6875
2264158,89863.03125
2264162,87648.2890625
2264164,65000.34765625
2264168,262944.4375
2264173,65000.34765625
2264178,218795.421875
2264183,90723.8203125
2264189,197153.046875
2264198,81970.8515625
2264199,102727.890625
2264206,90723.8203125
2264212,90723.8203125
2264215,90723.8203125
2264218,90723.8203125
2264219,593321.4375
2264221,90723.8203125
2264227,120365.09375
2264229,593321.4375
2264234,664942.75
2264240,84956.09375
2264242,110000.078125
2264248,96601.8125
2264249,277787.34375
2264259,177041.21875
2264265,175584.8125
2264270,359000.125
2264272,85719.0
2264274,325000.65625
2264284,218133.453125
2264285,124680.3984375
2264286,124680.3984375
2264290,510386.3125
2264296,136278.0625
2264298,329131.5625
2264305,74500.1015625
2264312,370017.4375
2264318,189119.609375
2264320,183301.515625
2264323,410000.8125
2264376,410000.8125
2264474,1942317.25
2264479,148105.109375
2264482,122025.265625
2264491,123134.109375
2264514,108468.125
2264518,143265.046875
2264525,104763.8125
2264537,227896.71875
2264545,118000.0
2264549,91203.71875
2264569,97385.21875
2264570,103038.390625
2264571,97385.21875
2264572,103038.390625
2264573,104152.09375
2264574,123503.046875
2264575,79175.84375
2264576,103038.390625
2264577,104152.09375
2264578,152753.8125
2264589,853112.0625
2264598,90723.8203125
2264600,90723.8203125
2264603,90723.8203125
2264604,90723.8203125
2264607,90723.8203125
2264610,90723.8203125
2264617,177352.1875
2264618,83250.375
2264619,225795.765625
2264629,129187.1796875
2264633,68170.9296875
2264637,179795.34375
2264686,87092.9765625
2264690,120902.78125
2264695,147091.65625
2264699,158214.6875
2264702,108000.1171875
2264709,110000.0
2264714,83000.109375
2264717,151143.921875
2264718,126703.21875
2264723,160846.90625
2264731,193092.75
2264732,938692.4375
2264733,866391.625
2264734,260885.5
2264735,88000.0859375
