id,price_usd
3632,394095.746433
3633,217414.545203
2263404,224258.854748
2263405,210744.128086
2263406,234287.103418
2263407,210744.128086
2263408,210744.128086
2263409,210744.128086
2263410,167140.434614
2263411,164259.737576
2263412,164259.737576
2263413,164259.737576
2263415,279152.140314
2263416,548875.777095
2263417,116958.19845
2263418,116958.19845
2263419,116958.19845
2263420,116958.19845
2263421,116958.19845
2263422,116958.19845
2263423,116958.19845
2263424,116958.19845
2263425,138539.259172
2263426,140501.173783
2263427,140501.173783
2263428,140501.173783
2263429,140501.173783
2263430,116958.19845
2263431,116958.19845
2263432,118484.711227
2263433,118484.711227
2263434,118484.711227
2263436,118484.711227
2263437,118484.711227
2263438,116958.19845
2263439,118484.711227
2263440,118484.711227
2263441,116958.19845
2263442,116958.19845
2263443,116958.19845
2263444,116958.19845
2263445,317945.449261
2263453,242881.608293
2263460,305105.677278
2263461,305105.677278
2263464,154461.229251
2263467,197149.276848
2263471,194676.210632
2263472,194676.210632
2263476,230616.297586
2263477,358003.053387
2263480,282050.104683
2263482,275444.756633
2263633,669811.890124
2263638,162747.137555
2263652,576686.90428
2264067,265.018898092
2264075,184226.251891
2264078,189616.223413
2264079,159539.206946
2264080,611744.423794
2264151,61431.0429946
2264153,63205.4029596
2264155,486976.778249
2264158,122537.549064
2264162,70670.6767673
2264164,100496.978825
2264168,134156.489527
2264173,100496.978825
2264178,228517.274312
2264183,169838.477558
2264189,210167.052387
2264198,11904.7377774
2264199,45956.9457548
2264206,169838.477558
2264212,169838.477558
2264215,169838.477558
2264218,169838.477558
2264219,415281.52951
2264221,169838.477558
2264227,107057.210006
2264229,415281.52951
2264234,61933.1739525
2264240,25554.1203215
2264242,122301.385434
2264248,149080.811182
2264249,226314.468598
2264259,320143.118556
2264265,65857.0031746
2264270,268990.573972
2264272,42235.3467779
2264274,290559.185044
2264284,169442.706645
2264285,85080.3783713
2264286,85080.3783713
2264290,538490.30047
2264296,336050.796645
2264298,269829.969996
2264305,90838.6908826
2264312,264471.293208
2264318,312660.977155
2264320,147264.795637
2264323,395707.200212
2264376,395707.200212
2264474,451818.639311
2264479,131549.706643
2264482,122581.098358
2264491,127773.598602
2264514,101542.10449
2264518,164222.153918
2264525,154407.041033
2264537,135665.463383
2264545,74370.9970075
2264549,47389.9152651
2264569,31235.3419788
2264570,33197.2565898
2264571,31235.3419788
2264572,33197.2565898
2264573,35159.1712008
2264574,100351.000385
2264575,19912.5013335
2264576,33197.2565898
2264577,35159.1712008
2264578,78321.292643
2264589,439727.311276
2264598,169838.477558
2264600,169838.477558
2264603,169838.477558
2264604,169838.477558
2264607,169838.477558
2264610,169838.477558
2264617,211197.284134
2264618,178683.636879
2264619,307736.168505
2264629,155878.729243
2264633,115813.214445
2264637,8229.84755246
2264686,264946.271974
2264690,158388.33689
2264695,228595.520952
2264699,264427.615161
2264702,68429.0867407
2264709,90967.1208702
2264714,84833.1884442
2264717,121474.693184
2264718,254327.073883
2264723,241211.265601
2264731,150706.610151
2264732,687137.14671
2264733,574743.964909
2264734,405457.126571
2264735,184919.75632
2264736,666659.329141
2264737,373709.449715
2264744,666659.329141
2264745,295305.708057
2264747,666659.329141
2264756,96407.8320187
2264763,145155.592011
2264770,122478.241767
2264773,259713.526605
2264774,259713.526605
2264780,157502.604434
2264785,223409.593093
2264795,26864.9610429
2264796,272013.030978
2264798,157487.760327
2264799,324227.293289
2264800,140878.111805
2264801,162941.059226
2264807,218481.181572
2264808,191082.797139
2264811,332370.70344
2264812,257787.893914
2264813,49572.5767004
2264818,257787.893914
2264835,352098.350481
2264838,116724.710044
2264847,368249.895644
2264851,221898.069937
2264878,51700.1696265
2264880,397590.804543
2264888,146446.448746
2264890,61609.5485915
2264893,221634.860161
2264896,263240.152439
2264920,271087.810883
2264924,130411.560064
2264925,119648.099919
2264927,283847.137192
2264929,282859.298549
2264940,224001.860218
2264943,214192.287163
2264946,204382.714108
2264952,448701.646583
2264960,152672.266545
2264970,374287.835734
2264971,224001.860218
2264975,204382.714108
2264976,332815.166658
2264981,69260.2402955
2264986,452664.878496
2264989,138251.787109
2264992,608778.265211
2264994,128283.119021
2264997,214843.953625
2265009,315925.680753
2265015,129695.779131
2265019,648278.353654
2265023,281635.952558
2265028,83435.9012351
2265029,226363.864592
2265031,515582.485676
2265038,34039.4421177
2265045,628155.065959
2265046,395019.864295
2265055,392811.172693
2265057,335405.48448
2265059,325417.790532
2265060,350754.509632
2265063,188165.143964
2265085,181723.664544
2265086,175876.537694
2265087,192964.639393
2265097,278611.302387
2265098,106315.044581
2265133,182124.650426
2265145,602943.321014
2265155,281615.497191
2265180,144792.722627
2265183,182399.225034
2265192,93180.2576115
2265193,469194.762892
2265194,342195.903011
2265195,433814.419735
2265196,444369.502591
2265220,147265.709185
2265226,197313.407253
2265230,656935.876616
2265232,204993.698298
2265236,328492.268275
2265246,69260.2402955
2265257,133962.561687
2265258,206376.011624
2265259,74983.286217
2265263,99267.4407579
2265267,147204.324017
2265270,141606.341292
2265513,193512.604534
2265537,513785.109797
2265542,203645.261155
2265545,363214.089313
2265547,340870.514097
2265549,40520.0588065
2265551,453287.576571
2265552,27214.217149
2265553,27214.217149
2265554,27214.217149
2265555,25252.302538
2265556,105113.490294
2265557,25252.302538
2265558,25252.302538
2265559,50757.1924811
2265560,50757.1924811
2265561,50757.1924811
2265562,50757.1924811
2265563,84109.7408682
2265564,84109.7408682
2265565,84109.7408682
2265566,84109.7408682
2265567,86071.6554792
2265568,86071.6554792
2265569,86071.6554792
2265570,86470.4764481
2265571,40520.0588065
2265572,40520.0588065
2265573,40520.0588065
2265574,40520.0588065
2265599,339980.296179
2265603,184081.230916
2265606,26053.1550967
2265607,77770.2237274
2265610,114062.919863
2265611,33519.6870888
2265613,78882.7380223
2265614,76405.2568455
2265626,142518.735202
2265630,179834.661804
2265631,222318.482877
2265632,93842.2329108
2265636,378772.701886
2265638,115521.439523
2265639,188266.914265
2265642,193373.400751
2265670,149360.439141
2265671,236581.022432
2265672,137569.157113
2265674,497051.828037
2265675,228693.028738
2265676,177577.762041
2265677,152383.83767
2265678,79723.9651771
2265681,186465.560708
2265683,167497.690822
2265684,172638.390213
2265685,149854.916547
2265687,372542.505882
2265688,111236.057604
2265689,111236.057604
2265690,128072.400447
2265691,111236.057604
2265692,111236.057604
2265693,111236.057604
2265694,111236.057604
2265695,111236.057604
2265696,111236.057604
2265697,115159.886826
2265698,115159.886826
2265699,115159.886826
2265700,115159.886826
2265701,111236.057604
2265702,115159.886826
2265703,115159.886826
2265704,115159.886826
2265705,115159.886826
2265706,115159.886826
2265707,115159.886826
2265708,734438.930907
2265710,221362.48617
2265711,155829.169826
2265712,144588.605991
2265719,324451.74418
2265721,141050.73619
2265729,248350.432226
2265733,160631.425
2265734,123327.937988
2265755,35823.9866411
2265756,16204.8405311
2265757,16204.8405311
2265758,66620.7210422
2265767,34279.5035175
2265768,34279.5035175
2265779,508904.731088
2265780,97196.0698424
2265781,113709.384169
2265784,261404.204618
2265785,200584.851677
2265786,374125.583026
2265787,508438.991529
2265788,183026.608655
