id,price_usd
3632,1207725.79254
3633,177985.442053
2263404,313849.947183
2263405,83293.287269
2263406,186206.107547
2263407,83293.287269
2263408,83293.287269
2263409,83293.287269
2263410,135043.656268
2263411,226908.807698
2263412,226908.807698
2263413,226908.807698
2263415,257445.180366
2263416,750098.8562
2263417,106042.924453
2263418,106042.924453
2263419,106042.924453
2263420,106042.924453
2263421,106042.924453
2263422,106042.924453
2263423,106042.924453
2263424,106042.924453
2263425,168489.112852
2263426,161237.667441
2263427,161237.667441
2263428,161237.667441
2263429,161237.667441
2263430,106042.924453
2263431,106042.924453
2263432,92531.5614918
2263433,92531.5614918
2263434,92531.5614918
2263436,92531.5614918
2263437,92531.5614918
2263438,106042.924453
2263439,92531.5614918
2263440,92531.5614918
2263441,106042.924453
2263442,106042.924453
2263443,106042.924453
2263444,106042.924453
2263445,239701.932267
2263453,957831.238492
2263460,257445.180366
2263461,257445.180366
2263464,151017.868342
2263467,170413.312939
2263471,140697.507963
2263472,140697.507963
2263476,203635.467914
2263477,321463.092386
2263480,310779.318019
2263482,226857.68933
2263633,556091.180059
2263638,82921.8031377
2263652,364874.22396
2264067,65438.9155306
2264075,130606.694104
2264078,136247.815507
2264079,173673.827645
2264080,493472.324758
2264151,68157.0326696
2264153,129769.265684
2264155,326026.74913
2264158,83527.1715622
2264162,79764.941071
2264164,67184.0239765
2264168,136357.656857
2264173,67184.0239765
2264178,132030.475041
2264183,64388.2163896
2264189,192213.889348
2264198,54711.0174158
2264199,72320.4910033
2264206,64388.2163896
2264212,64388.2163896
2264215,64388.2163896
2264218,64388.2163896
2264219,279236.894543
2264221,64388.2163896
2264227,135381.659577
2264229,279236.894543
2264234,278565.199887
2264240,34403.5566578
2264242,95322.6263074
2264248,100257.100433
2264249,183730.255892
2264259,137817.618533
2264265,278438.882595
2264270,379068.024966
2264272,82812.3700835
2264274,326424.868949
2264284,164500.67895
2264285,95226.0951695
2264286,95226.0951695
2264290,433989.496788
2264296,129566.890919
2264298,350373.842452
2264305,83282.9568478
2264312,217509.778634
2264318,1004764.39823
2264320,159514.551903
2264323,564949.495568
2264376,564949.495568
2264474,944783.280121
2264479,136754.85909
2264482,110168.77285
2264491,70659.5420584
2264514,75437.0598406
2264518,185461.30887
2264525,85266.3552162
2264537,249652.417346
2264545,87918.5185994
2264549,68426.5990328
2264569,69621.1997748
2264570,140864.418099
2264571,69621.1997748
2264572,140864.418099
2264573,144792.246832
2264574,118337.333694
2264575,69107.0404594
2264576,140864.418099
2264577,144792.246832
2264578,178127.113429
2264589,678275.01849
2264598,64388.2163896
2264600,64388.2163896
2264603,64388.2163896
2264604,64388.2163896
2264607,64388.2163896
2264610,64388.2163896
2264617,149522.821406
2264618,94890.1996835
2264619,231431.262513
2264629,145429.790565
2264633,406730.417813
2264637,174102.674688
2264686,173093.74517
2264690,87794.2781871
2264695,148695.426178
