id,price_usd
3632,389080.067081
3633,212934.329903
2263404,221104.708098
2263405,209833.139248
2263406,233190.44391
2263407,209833.139248
2263408,209833.139248
2263409,209833.139248
2263410,167151.295189
2263411,164336.673688
2263412,164336.673688
2263413,164336.673688
2263415,277103.889329
2263416,542733.175458
2263417,115888.371646
2263418,115888.371646
2263419,115888.371646
2263420,115888.371646
2263421,115888.371646
2263422,115888.371646
2263423,115888.371646
2263424,115888.371646
2263425,137299.234253
2263426,139245.676308
2263427,139245.676308
2263428,139245.676308
2263429,139245.676308
2263430,115888.371646
2263431,115888.371646
2263432,117425.615091
2263433,117425.615091
2263434,117425.615091
2263436,117425.615091
2263437,117425.615091
2263438,115888.371646
2263439,117425.615091
2263440,117425.615091
2263441,115888.371646
2263442,115888.371646
2263443,115888.371646
2263444,115888.371646
2263445,313828.174516
2263453,239745.125437
2263460,300900.375986
2263461,300900.375986
2263464,152016.085006
2263467,196929.233567
2263471,191609.517412
2263472,191609.517412
2263476,225187.561978
2263477,357311.508385
2263480,276792.622279
2263482,272525.204017
2263633,662880.546949
2263638,159870.405281
2263652,571849.676369
2264067,4510.02031475
2264075,184213.531943
2264078,190050.907777
2264079,158857.801987
2264080,607669.593447
2264151,59303.5053556
2264153,64603.7912475
2264155,484641.816202
2264158,122902.721109
2264162,70530.42341
2264164,101860.387151
2264168,132351.20529
2264173,101860.387151
2264178,224648.767072
2264183,169843.538137
2264189,206632.177651
2264198,11949.2321294
2264199,42696.1884634
2264206,169843.538137
2264212,169843.538137
2264215,169843.538137
2264218,169843.538137
2264219,408303.872432
2264221,169843.538137
2264227,107557.39237
2264229,408303.872432
2264234,62789.2251003
2264240,28684.9273097
2264242,120356.065357
2264248,146639.598172
2264249,227426.896762
2264259,314785.900238
2264265,66682.1092107
2264270,265100.501876
2264272,39961.7754747
2264274,287211.045703
2264284,168259.729561
2264285,84562.7211871
2264286,84562.7211871
2264290,533133.389473
2264296,332868.149851
2264298,266621.230008
2264305,88688.3342862
2264312,262956.903652
2264318,309187.929612
2264320,145661.108967
2264323,393299.454261
2264376,393299.454261
2264474,445857.507922
2264479,130341.522541
2264482,125199.822765
2264491,127674.131722
