id,price_usd
3632,391015.188922
3633,214219.446242
2263404,221106.032071
2263405,207594.907071
2263406,231138.678587
2263407,207594.907071
2263408,207594.907071
2263409,207594.907071
2263410,164020.143343
2263411,161112.9378
2263412,161112.9378
2263413,161112.9378
2263415,276050.836982
2263416,545723.513276
2263417,113817.189139
2263418,113817.189139
2263419,113817.189139
2263420,113817.189139
2263421,113817.189139
2263422,113817.189139
2263423,113817.189139
2263424,113817.189139
2263425,135398.979696
2263426,137360.960656
2263427,137360.960656
2263428,137360.960656
2263429,137360.960656
2263430,113817.189139
2263431,113817.189139
2263432,115343.456076
2263433,115343.456076
2263434,115343.456076
2263436,115343.456076
2263437,115343.456076
2263438,113817.189139
2263439,115343.456076
2263440,115343.456076
2263441,113817.189139
2263442,113817.189139
2263443,113817.189139
2263444,113817.189139
2263445,314829.861941
2263453,239716.181465
2263460,302005.83901
2263461,302005.83901
2263464,151327.486466
2263467,194066.551007
2263471,191544.01137
2263472,191544.01137
2263476,227491.341406
2263477,354913.53841
2263480,278919.486194
2263482,272306.88872
2263633,666711.8636
2263638,159652.041251
2263652,573585.870381
2264067,2840.01232956
2264075,181115.02113
2264078,186571.545429
2264079,156402.648865
2264080,608633.765775
2264151,58347.7381539
2264153,60182.9015454
2264155,483935.17727
2264158,119438.287073
2264162,67585.5016013
2264164,97398.7493339
2264168,131136.742138
2264173,97398.7493339
2264178,225432.896113
2264183,172940.576762
2264189,207079.527384
2264198,8881.74752765
2264199,42854.3562106
2264206,172940.576762
2264212,172940.576762
2264215,172940.576762
2264218,172940.576762
2264219,412062.03657
2264221,172940.576762
2264227,110157.186051
2264229,412062.03657
2264234,65031.6239771
2264240,28618.1654512
2264242,119211.661145
2264248,145995.906274
2264249,223181.699799
2264259,316952.774114
2264265,68955.5858966
2264270,265903.665061
2264272,39129.9257982
2264274,287423.616748
2264284,166347.610062
2264285,81982.4287938
2264286,81982.4287938
2264290,535442.860867
2264296,332974.476817
2264298,266698.350884
2264305,87701.1129418
2264312,261424.362942
2264318,309478.171047
2264320,144133.324276
2264323,392562.133368
2264376,392562.133368
2264474,448669.979858
2264479,128436.062332
2264482,125646.689356
2264491,124732.094442
2264514,98412.0849109
2264518,161126.672949
2264525,151332.095649
2264537,132529.382811
2264545,71295.9045584
2264549,44277.1246065
2264569,28095.1423935
2264570,30057.1233533
2264571,28095.1423935
2264572,30057.1233533
2264573,32019.104313
2264574,97213.7255358
2264575,16772.5061871
2264576,30057.1233533
2264577,32019.104313
2264578,75182.6854269
2264589,436633.953688
2264598,172940.576762
2264600,172940.576762
2264603,172940.576762
2264604,172940.576762
2264607,172940.576762
2264610,172940.576762
2264617,208153.335986
2264618,175535.821741
2264619,304540.280981
2264629,152748.423118
2264633,118919.539365
2264637,11360.3229659
2264686,261905.627198
2264690,155295.160175
2264695,225474.380677
2264699,261234.982258
2264702,65385.8036099
2264709,87902.409582
2264714,81737.4328109
2264717,118328.663114
2264718,251189.380244
2264723,238086.483581
2264731,147583.491756
2264732,684064.861731
2264733,571594.91654
2264734,402345.170928
2264735,181835.044791
2264736,663553.290345
2264737,370612.434902
2264744,663553.290345
2264745,292209.948405
2264747,663553.290345
2264756,93334.7514687
2264763,142090.294025
2264770,119386.742632
2264773,256576.813481
2264774,256576.813481
2264780,154463.544713
2264785,220329.830723
2264795,23817.3697144
2264796,268915.280795
2264798,154448.703227
2264799,321112.622436
2264800,137730.954053
2264801,159842.174505
2264807,215395.29196
2264808,188024.558354
2264811,329297.209066
2264812,254731.910985
2264813,46519.8473849
2264818,254731.910985
2264835,348952.989308
2264838,113655.591642
2264847,365118.181146
2264851,218790.426872
2264878,48620.3478837
2264880,394503.017144
2264888,143332.129567
2264890,64715.4566208
2264893,218525.261961
2264896,260101.400891
2264920,267949.32473
2264924,127325.758751
2264925,116561.814403
2264927,280773.401395
2264929,279721.210489
2264940,220861.781697
2264943,211051.876898
2264946,201241.9721
2264952,445653.975247
2264960,149550.545189
2264970,371119.475063
2264971,220861.781697
2264975,201241.9721
2264976,329626.302594
2264981,66181.9178059
2264986,449574.7431
2264989,135121.093514
2264992,605707.062465
2264994,125184.11801
2264997,211758.315285
2265009,312802.034856
2265015,126606.046034
2265019,645164.690694
2265023,278508.62913
2265028,80290.4332053
2265029,223267.132929
2265031,512545.400274
2265038,30949.9302207
2265045,625123.634532
2265046,391820.170705
2265055,389730.445528
2265057,332322.342941
2265059,322343.04391
2265060,347580.251412
2265063,185079.021601
2265085,178634.313527
2265086,172786.528777
2265087,189873.514392
2265097,275403.679939
2265098,103246.354137
2265133,179011.95334
2265145,599851.425108
2265155,278456.482864
2265180,141658.382991
2265183,179289.469904
2265192,90085.4190958
2265193,466130.355692
2265194,339111.388012
2265195,430772.381228
2265196,441305.689246
2265220,144179.792189
2265226,194197.375626
2265230,653856.78314
2265232,201871.744127
2265236,325358.008846
2265246,66181.9178059
2265257,130828.575407
2265258,203236.073526
2265259,71897.744661
2265263,96183.4043387
2265267,144104.244089
2265270,138516.783448
2265513,190403.305675
2265537,510736.831373
2265542,200558.97054
2265545,360182.570967
2265547,337840.693004
2265549,37439.8728873
2265551,450181.511532
2265552,24133.8021446
2265553,24133.8021446
2265554,24133.8021446
2265555,22171.8211849
2265556,102033.859487
2265557,22171.8211849
2265558,22171.8211849
2265559,47677.5736613
2265560,47677.5736613
2265561,47677.5736613
2265562,47677.5736613
2265563,81031.2499766
2265564,81031.2499766
2265565,81031.2499766
2265566,81031.2499766
2265567,82993.2309363
2265568,82993.2309363
2265569,82993.2309363
2265570,83386.0360531
2265571,37439.8728873
2265572,37439.8728873
2265573,37439.8728873
2265574,37439.8728873
2265599,336934.553899
2265603,180958.008424
2265606,22966.0251142
2265607,74652.6577354
2265610,110968.007751
2265611,30452.0908731
2265613,75746.5024449
2265614,73351.4094689
2265626,139424.900122
2265630,176737.876844
2265631,219199.240139
2265632,90741.9394939
2265636,375722.401347
2265638,112381.961495
2265639,185129.006032
2265642,190243.786591
2265670,146250.377907
2265671,233423.186229
2265672,134450.639493
2265674,493927.890389
2265675,225615.087798
2265676,174425.869501
2265677,149296.445815
2265678,76640.6021058
2265681,183332.843895
2265683,164430.819734
2265684,169554.569706
2265685,146770.217301
2265687,369377.370039
2265688,108135.938298
2265689,108135.938298
2265690,124977.908544
2265691,108135.938298
2265692,108135.938298
2265693,108135.938298
2265694,108135.938298
2265695,108135.938298
2265696,108135.938298
2265697,112059.900218
2265698,112059.900218
2265699,112059.900218
2265700,112059.900218
2265701,108135.938298
2265702,112059.900218
2265703,112059.900218
2265704,112059.900218
2265705,112059.900218
2265706,112059.900218
2265707,112059.900218
2265708,731284.220437
2265710,218240.677813
2265711,152760.181739
2265712,141489.614613
2265719,321370.206092
2265721,137984.648215
2265729,245212.820491
2265733,157512.657242
2265734,120248.438025
2265755,32721.1393252
2265756,13101.3297279
2265757,13101.3297279
2265758,63509.6956404
2265767,31140.9907679
2265768,31140.9907679
2265779,505875.696277
2265780,94133.5603998
2265781,110595.204803
2265784,258317.093383
2265785,197495.683632
2265786,371080.250795
2265787,505438.555708
2265788,179934.375335
2265789,258935.259386
2265790,139176.006699
2265791,139176.006699
2265793,326526.807184
2265794,327358.403606
2265795,327358.403606
2265798,327358.403606
2265799,327358.403606
2265800,327358.403606
2265801,327358.403606
2265804,175272.894794
2265805,149317.892765
2265809,292359.789304
2265810,154110.352482
2265813,176828.582942
2265816,177758.35799
2265817,55602.1638215
2265818,53001.5146586
2265822,479818.328702
2265824,663131.779387
2265830,32767.2543298
2265831,140176.357642
2265833,192656.928815
2265834,192656.928815
2265851,623512.440904
2265853,162877.370939
2265857,120754.996804
2265868,251283.620348
2265869,198691.216458
2265870,228120.930854
2265871,228120.930854
2265872,228120.930854
2265873,228120.930854
2265874,228120.930854
2265876,181349.94152
2265877,197045.789198
2265879,437057.675857
2265881,145101.004631
2265886,201571.746741
2265887,356946.048135
2265888,354244.360269
2265889,130332.705595
2265926,115489.31871
2265927,54329.1187403
2265928,54329.1187403
2265929,54329.1187403
2265930,54329.1187403
2265931,65881.9055308
2265932,128090.159021
2265933,581279.280654
2265934,514722.374355
2265936,134065.594604
2265937,134186.836387
2265938,134186.836387
2265946,124177.769382
2265954,323323.39807
2265955,141015.488975
2265957,455695.137695
2265959,440641.397957
2265963,510062.57539
2265964,109664.675812
2265966,147585.153685
2265967,147585.153685
2265968,402315.897827
2265974,11497.6768194
2265978,650199.556087
2265980,56854.779021
2265981,563591.007132
2265982,528886.404673
2265983,193006.16676
2265984,129670.166167
2265988,136646.223236
2265989,93856.008096
2265991,217829.871485
2266020,247060.721577
2266031,140110.218717
2266032,286346.829239
2266064,102423.636817
2266079,298721.201644
2266080,298721.201644
2266083,316352.948689
2266084,316352.948689
2266102,230664.043162
2266105,316352.948689
2266106,316352.948689
2266109,364183.775852
2266110,364183.775852
2266113,90665.891603
2266114,90665.891603
2266117,113996.509192
2266118,113996.509192
2266121,152493.156022
2266156,266228.966708
2266158,329804.578466
2266159,111182.667504
2266171,265009.796373
2266172,265009.796373
2266177,49545.4138833
2266178,49545.4138833
2266179,49545.4138833
2266180,49545.4138833
2266189,46676.981454
2266190,46676.981454
2266244,298721.201644
2266245,298721.201644
2266254,246723.81208
2266255,246723.81208
2266258,294158.983024
2266259,294158.983024
2266260,453144.371286
2266261,453144.371286
2266262,178402.106401
2266263,178402.106401
2266277,350273.060227
2266278,298721.201644
2266279,298721.201644
2266284,184015.648635
2266285,184015.648635
2266294,65160.1391266
2266297,332959.453713
2266316,282114.696621
2266317,282114.696621
2266320,120150.749311
2266321,120150.749311
2266322,103665.949882
2266323,103665.949882
2266334,389073.530915
2266335,389073.530915
2266342,456645.45215
2266348,763683.253312
2266352,31006.4233658
2266353,31006.4233658
2266356,16454.0371677
2266357,16454.0371677
2266366,316352.948689
2266367,316352.948689
2266373,3428.07202924
2266374,3428.07202924
2266378,269825.700409
2266444,122836.509927
2266446,298721.201644
2266447,703981.412005
2266449,41095.1021484
2266452,36427.5348458
2266454,45019.0640678
2266455,253420.347517
2266467,100829.319481
2266469,291145.678451
2266477,218253.900703
2266478,4030.45992526
2266481,29263.8117564
2266483,41095.1021484
2266485,49283.3087152
2266486,306933.046724
2266487,306933.046724
2266489,274539.173427
2266503,271865.643316
2266519,75804.110206
2266523,196059.935038
2266527,150049.005208
2266530,29263.8117564
2266532,148533.243499
2266533,5992.44088497
2266534,25399.2544706
2266562,169668.814806
2266563,208908.434
2266569,30442.4220866
2266570,97960.8870521
2266571,306812.030663
2266572,935.03839656
2266574,58294.4025015
2266587,140412.533937
2266597,347891.732176
2266599,76208.0325259
2266602,419869.335736
2266603,419869.335736
2266604,419869.335736
2266605,419869.335736
2266654,265009.796373
2266658,124956.907271
2266664,310765.488048
2266673,177074.176265
2266688,332126.403344
2266699,310765.488048
2266700,92627.8725627
2266701,310765.488048
2266702,310765.488048
2266710,335282.9895
2266712,116820.247625
2266717,116820.247625
2266722,118782.228585
2266723,160309.538616
2266729,160309.538616
2266730,160309.538616
2266731,160309.538616
2266732,160309.538616
2266733,160309.538616
2266734,160309.538616
2266735,160309.538616
2266736,160309.538616
2266737,160309.538616
2266739,160309.538616
2266740,160309.538616
2266741,160309.538616
2266742,160309.538616
2266743,160309.538616
2266744,118782.228585
2266748,197770.236474
2266749,412759.745357
2266775,175679.676417
2266781,403047.632644
2266783,175679.676417
2266784,175679.676417
2266793,227835.92962
2266795,113886.965556
2266802,437872.420705
2266805,437872.420705
2266816,312166.080988
2266826,118496.606589
2266835,354793.328287
2266836,320415.120925
2266838,118496.606589
2266839,241123.685532
2266845,234839.130721
2266848,150051.662213
2266851,224568.305178
2266856,215687.444512
2266857,159679.114648
2266863,428541.973429
2266865,283456.344246
2266888,26286.072704
2266889,125099.528672
2266893,411137.807223
2266898,414230.562781
2266918,168021.791263
2266924,476431.581906
2266945,98918.6455659
2266947,267209.709709
2267013,133332.389371
2267025,699320.391197
2267031,133332.389371
2267032,129069.169662
2267033,133332.389371
2267034,133332.389371
2267049,199118.858226
2267051,199118.858226
2267067,158354.071898
2267073,178550.199502
2267074,51826.4812871
2267075,127304.836083
2267076,645246.093441
2267086,255193.293729
2267097,313944.403455
2267100,225896.359245
2267105,85814.8701175
2267108,134515.873877
2267109,111371.279399
2267129,599885.565487
2267140,14341.2264807
2267141,18265.1884001
2267142,16303.2074404
2267143,48144.1523479
2267144,48144.1523479
2267145,48144.1523479
2267146,48144.1523479
2267147,256114.134079
2267148,70216.3758089
2267149,70216.3758089
2267156,594561.292739
2267168,297541.23712
2267169,72799.00095
2267178,423652.057517
2267180,184567.746385
2267181,80942.7913034
2267185,195447.629467
2267198,143444.931737
2267200,143444.931737
2267207,226769.194543
2267210,113382.933118
2267213,234291.137705
2267217,406721.116891
2267222,563704.756148
2267229,470104.14724
2267237,596781.018239
2267238,119914.684288
2267239,279597.512117
2267251,150342.261102
2267255,124094.686294
2267257,163139.571408
2267259,187820.113691
2267260,135868.596663
2267261,143763.733601
2267262,155153.561794
2267264,321738.569423
2267302,429303.137391
2267306,10551.134577
2267307,190002.801509
2267308,115448.534237
2267311,479235.861447
2267312,304487.450417
2267315,278077.098522
2267316,304474.982252
2267318,90350.4572529
2267319,184537.331399
2267321,120175.281118
2267323,120175.281118
2267324,120175.281118
2267325,120175.281118
2267326,96631.5096013
2267332,598050.577721
2267333,527339.079099
2267334,74708.854516
2267336,74708.854516
2267337,74708.854516
2267338,177418.259411
2267339,285480.110064
2267341,69978.0340848
2267342,103793.382503
2267344,371940.799909
2267345,269106.599732
2267348,636687.297127
2267349,280762.187425
2267350,582157.370008
2267365,313938.547752
2267366,154051.832942
2267367,289296.37456
2267371,362047.315626
2267372,407451.216631
2267373,280149.523397
2267376,224859.764011
2267386,150168.165614
2267475,149746.271367
2267480,103394.057617
2267487,575973.068601
2267488,563741.066103
2267489,214532.535312
2267504,403017.95878
2267515,223757.510519
2267516,257111.186835
2267517,134882.416208
2267518,171172.114238
2267519,171172.114238
2267520,166196.828704
2267521,162272.866785
2267522,168158.809664
2267523,156386.923906
2267524,170120.790624
2267525,162272.866785
2267527,399533.861679
2267528,1351.90257417
2267529,41793.9456664
2267530,443980.112792
2267533,152356.658942
2267544,230987.318214
2267546,146177.509695
2267547,165322.942013
2267551,38519.0960571
