id,price_usd
3632,1094600.0
3633,152478.687
2263404,244681.66666666666
2263405,138175.0
2263406,192183.3333333333
2263407,138175.0
2263408,138175.0
2263409,138175.0
2263410,161390.0
2263411,206823.0
2263412,206823.0
2263413,206823.0
2263415,199891.02857142856
2263416,753368.4210526317
2263417,108460.46752328161
2263418,108460.46752328161
2263419,108460.46752328161
2263420,108460.46752328161
2263421,108460.46752328161
2263422,108460.46752328161
2263423,108460.46752328161
2263424,108460.46752328161
2263425,179567.35263157895
2263426,144734.7052631579
2263427,144734.7052631579
2263428,144734.7052631579
2263429,144734.7052631579
2263430,108460.46752328161
2263431,108460.46752328161
2263432,109485.0
2263433,109485.0
2263434,109485.0
2263436,109485.0
2263437,109485.0
2263438,108460.46752328161
2263439,109485.0
2263440,109485.0
2263441,108460.46752328161
2263442,108460.46752328161
2263443,108460.46752328161
2263444,108460.46752328161
2263445,208600.0
2263453,225735.0
2263460,199891.02857142856
2263461,199891.02857142856
2263464,119960.0
2263467,129400.0
2263471,127050.0
2263472,127050.0
2263476,229600.0
2263477,399785.71428571426
2263480,391232.0
2263482,252500.0
2263633,794000.0
2263638,107468.30295238094
2263652,358900.0
2264067,115405.2102
2264075,143280.0
2264078,132000.0
2264079,166690.0
2264080,490267.8571428571
2264151,81280.6
2264153,112970.0
2264155,388900.0
2264158,83650.0
2264162,87645.0
2264164,66561.198
2264168,258205.26315789475
2264173,66561.198
2264178,230416.6666666667
2264183,90672.19499999999
2264189,258900.0
2264198,178005.53333333335
2264199,193985.53333333335
2264206,90672.19499999999
2264212,90672.19499999999
2264215,90672.19499999999
2264218,90672.19499999999
2264219,481800.0
2264221,90672.19499999999
2264227,144400.0
2264229,481800.0
2264234,131181.02250000002
2264240,75926.466
2264242,129185.0
2264248,94192.5
2264249,256200.0
2264259,191839.4
2264265,131181.02250000002
2264270,380500.0
2264272,121909.28571428571
2264274,325500.0
2264284,149390.0
2264285,91950.0
2264286,91950.0
2264290,440900.0
2264296,226490.0
2264298,417815.5
2264305,80180.0
2264312,345000.0
2264318,226816.8
2264320,138480.0
2264323,449500.0
2264376,449500.0
2264474,619000.0
2264479,127702.0
2264482,107108.65635714284
2264491,110450.0
2264514,98770.0
2264518,159500.0
2264525,79800.0
2264537,171950.0
2264545,92150.0
2264549,85178.7442
2264569,105199.9
2264570,127064.82222222222
2264571,105199.9
2264572,127064.82222222222
2264573,127470.92222222223
2264574,146621.484
2264575,89716.66666666666
2264576,127064.82222222222
2264577,127470.92222222223
2264578,140071.484
2264589,697715.45
2264598,90672.19499999999
2264600,90672.19499999999
2264603,90672.19499999999
2264604,90672.19499999999
2264607,90672.19499999999
2264610,90672.19499999999
2264617,135600.0
2264618,82720.0
2264619,271945.0
2264629,141200.0
2264633,167000.0
2264637,159500.0
2264686,143400.0
2264690,93100.0
2264695,139466.6666666667
2264699,178005.0
2264702,185010.0
2264709,92150.0
2264714,83000.0
2264717,121465.78099999999
2264718,146106.51351351352
2264723,200166.3333333333
2264731,192450.0
2264732,1664200.0
2264733,1258230.7692307692
2264734,274500.0
2264735,88000.0
2264736,1961200.0
2264737,730390.0
2264744,1961200.0
2264745,480000.0
2264747,1961200.0
2264756,77380.0
2264763,146000.0
2264770,88132.0
2264773,304300.0
2264774,304300.0
2264780,258827.88046153844
2264785,125440.79199999999
2264795,92614.28571428571
2264796,196000.0
2264798,258827.88046153844
2264799,330400.0
2264800,100090.0
2264801,205300.0
2264807,246370.0
2264808,111085.44079999998
2264811,372000.0
2264812,163300.0
2264813,150900.0
2264818,163300.0
2264835,306000.0
