id,price_usd
3632,1075850.5
3633,211317.09751848486
2263404,246846.41
2263405,154562.834
2263406,230482.624
2263407,154562.834
2263408,154562.834
2263409,154562.834
2263410,139869.04485333333
2263411,206767.25022063495
2263412,206767.25022063495
2263413,206767.25022063495
2263415,165264.10222192208
2263416,724053.6071428572
2263417,121031.14468510682
2263418,121031.14468510682
2263419,121031.14468510682
2263420,121031.14468510682
2263421,121031.14468510682
2263422,121031.14468510682
2263423,121031.14468510682
2263424,121031.14468510682
2263425,150287.94605289973
2263426,140668.90098927164
2263427,140668.90098927164
2263428,140668.90098927164
2263429,140668.90098927164
2263430,121031.14468510682
2263431,121031.14468510682
2263432,103370.69397853906
2263433,103370.69397853906
2263434,103370.69397853906
2263436,103370.69397853906
2263437,103370.69397853906
2263438,121031.14468510682
2263439,103370.69397853906
2263440,103370.69397853906
2263441,121031.14468510682
2263442,121031.14468510682
2263443,121031.14468510682
2263444,121031.14468510682
2263445,224386.0
2263453,240995.0444101588
2263460,161490.8901952554
2263461,161490.8901952554
2263464,112947.95865746032
2263467,158003.94571428574
2263471,125873.25965714284
2263472,125873.25965714284
2263476,199917.55715333333
2263477,324076.0
2263480,374676.064
2263482,241154.4
2263633,334144.0
2263638,102012.38903191919
2263652,388941.8
2264067,213067.57309333334
2264075,162375.07942161174
2264078,127106.0
2264079,167077.92028571427
2264080,533058.0
2264151,81053.68132
2264153,105243.6
2264155,318753.58999999997
2264158,83127.37655266955
2264162,101960.87904
2264164,69194.97102
2264168,256154.66366666666
2264173,69194.97102
2264178,184921.24758571427
2264183,72369.321986
2264189,215166.06946
2264198,167259.37432000003
2264199,159084.65494666668
2264206,72369.321986
2264212,72369.321986
2264215,72369.321986
2264218,72369.321986
2264219,491665.5458333333
2264221,72369.321986
2264227,120009.96725999999
2264229,491665.5458333333
2264234,108293.5763
2264240,114830.19117333335
2264242,105895.71406909525
2264248,112218.33259493505
2264249,259745.0
2264259,165374.80838809523
2264265,104629.5763
2264270,366923.7876485715
2264272,111973.89952380951
2264274,337636.91799999995
2264284,153673.65962666666
2264285,95133.56004473304
2264286,95133.56004473304
2264290,523963.61673999997
2264296,193951.42904000002
2264298,546608.7139999999
2264305,80812.6789978788
2264312,333625.77599999995
2264318,240211.0586531746
2264320,137932.56416666665
2264323,486631.98610999994
2264376,486631.98610999994
2264474,684527.0648666668
2264479,118737.70653466666
2264482,89949.37778933333
2264491,104029.0019
2264514,105665.87624109225
2264518,146631.61672
2264525,89964.45988000001
2264537,146885.9188
2264545,94869.88458380954
2264549,85131.93721999999
2264569,91055.85010666665
2264570,102329.40968190476
2264571,91055.85010666665
2264572,102329.40968190476
2264573,113092.32094
2264574,112778.45554761906
2264575,82527.18474357142
2264576,102329.40968190476
2264577,113092.32094
2264578,109941.94292095238
2264589,691982.2508666667
2264598,72369.321986
2264600,72369.321986
2264603,72369.321986
2264604,72369.321986
2264607,72369.321986
2264610,72369.321986
2264617,122544.0
2264618,85623.896
2264619,250929.20312000002
2264629,146986.6666666667
2264633,103104.80957333332
2264637,127583.84611333333
2264686,179567.4
2264690,99667.20564500001
2264695,143255.06269333334
2264699,152382.09444209523
2264702,137927.48963411112
2264709,99142.94490126985
2264714,90202.51999999999
2264717,123332.05215523808
2264718,135934.42536285718
2264723,183070.16868
2264731,215123.49794
2264732,1472253.4285714286
2264733,1033606.6803809523
2264734,303522.0
2264735,87741.07836
2264736,1694497.9716000003
2264737,636001.598
2264744,1694497.9716000003
2264745,497313.3333333334
2264747,1694497.9716000003
2264756,101066.25574000001
2264763,123901.83842
2264770,85179.93795670995
2264773,322496.0
2264774,322496.0
2264780,127724.47716499997
2264785,121428.35856
2264795,197974.74344000002
2264796,212831.82170000003
2264798,127724.47716499997
2264799,360370.37799999997
2264800,105865.40006666665
2264801,192310.4407984238
2264807,230209.02309333332
2264808,92416.766472
2264811,247255.532608
2264812,183331.03331333335
2264813,141551.5013751515
2264818,183331.03331333335
2264835,335161.8
2264838,117124.37483333334
2264847,447397.3333333333
2264851,204307.83576279797
2264878,73698.36236497835
2264880,299086.5333333333
2264888,156721.5825190476
2264890,62767.52545500001
2264893,247206.54106000002
2264896,227778.71605142858
2264920,261023.52663333333
2264924,136034.38999999998
2264925,124388.01333333334
2264927,177963.3
2264929,275745.03793333337
2264940,141248.27766666663
2264943,114655.93019999999
2264946,100113.20670952382
2264952,409322.99999999994
2264960,77878.48876238096
2264970,464912.6506666667
2264971,141248.27766666663
2264975,100113.20670952382
2264976,264390.6666666666
2264981,62885.04662222222
2264986,381868.0
2264989,154141.0
2264992,378440.0
2264994,145118.0643809524
2264997,146903.45
2265009,172344.8
2265015,125687.49087333334
2265019,1756409.3153333336
2265023,215138.8
2265028,67284.8206871111
2265029,302418.856
2265031,311890.888
2265038,78066.11056
2265045,452751.0
2265046,427691.4866666667
2265055,438589.03901666665
2265057,480711.9187285715
2265059,244338.0
2265060,246260.49466666667
2265063,191358.60661825
2265085,76641.90268065267
2265086,111007.31095238095
2265087,96548.03532666665
2265097,238435.68680666666
2265098,58629.10714666666
2265133,126649.97687190476
2265145,561409.0
2265155,175993.6036809524
2265180,117841.75959775977
2265183,181207.30005723808
2265192,78533.85773533334
2265193,331515.996
2265194,351837.9333333333
2265195,284582.6666666666
2265196,326535.404
2265220,96355.56626
2265226,144454.0
2265230,351807.3333333333
2265232,79777.76666666666
2265236,362512.4
2265246,62885.04662222222
2265257,121866.88754666667
2265258,190584.8210533333
2265259,105494.22857142857
2265263,107082.11666666665
2265267,133443.80737254902
2265270,117099.34933333332
2265513,212774.0752721616
2265537,363340.0
2265542,251406.4696426667
2265545,288864.6
2265547,167038.18472
2265549,65511.38657800001
2265551,160464.0
2265552,112287.56994
2265553,112287.56994
2265554,112287.56994
2265555,125037.07718
2265556,109127.73961904761
2265557,125037.07718
2265558,125037.07718
2265559,113056.0
2265560,113056.0
2265561,113056.0
2265562,113056.0
2265563,126368.31285714285
2265564,126368.31285714285
2265565,126368.31285714285
2265566,126368.31285714285
2265567,126424.15805714283
2265568,126424.15805714283
2265569,126424.15805714283
2265570,80750.13569333334
2265571,65511.38657800001
2265572,65511.38657800001
2265573,65511.38657800001
2265574,65511.38657800001
2265599,237892.0
2265603,110093.66666666667
2265606,68534.93733333334
2265607,92445.9434054834
2265610,120099.9356
2265611,59531.30876673327
2265613,88451.47986666668
2265614,94062.0
2265626,175647.46936507936
2265630,160961.46149333334
2265631,182871.4
2265632,79022.73936198412
2265636,415414.0
2265638,124391.7368124098
2265639,149772.8
2265642,99212.52502688645
2265670,151294.32387999998
2265671,78937.94657333333
2265672,81062.60012891385
2265674,350001.8
2265675,275036.28461333335
2265676,215470.61366666667
2265677,129294.20800000001
2265678,101854.55325821429
2265681,144173.972576912
2265683,146997.23333333334
2265684,159906.0856866667
2265685,141136.22639999999
2265687,278969.8326666666
2265688,101116.82467558609
2265689,101116.82467558609
2265690,144955.90294734066
2265691,101116.82467558609
2265692,101116.82467558609
2265693,101116.82467558609
2265694,101116.82467558609
2265695,101116.82467558609
2265696,101116.82467558609
2265697,109667.27955173995
2265698,109667.27955173995
2265699,109667.27955173995
2265700,109667.27955173995
2265701,101116.82467558609
2265702,109667.27955173995
2265703,109667.27955173995
2265704,109667.27955173995
2265705,109667.27955173995
2265706,109667.27955173995
2265707,109667.27955173995
2265708,887070.0
2265710,150310.16363999998
2265711,150624.3781269841
2265712,162142.2106633003
2265719,210686.31836
2265721,132777.84466666667
2265729,252605.2
2265733,85693.23815980394
2265734,76209.41666666666
2265755,165568.54317142858
2265756,141709.14293533337
2265757,141709.14293533337
2265758,168138.64175333333
2265767,83246.80916738816
2265768,83246.80916738816
2265779,190000.0
2265780,131554.0
2265781,146773.15844444447
2265784,137920.68875
2265785,96573.8
2265786,169286.0
2265787,318729.71706
2265788,162524.26666666666
2265789,384888.38266666664
2265790,186291.93333333335
2265791,186291.93333333335
2265793,294610.94458
2265794,321418.6666666666
2265795,321418.6666666666
2265798,321418.6666666666
2265799,321418.6666666666
2265800,321418.6666666666
2265801,321418.6666666666
2265804,82901.52380952382
2265805,85976.22380952381
2265809,154443.13582603174
2265810,89336.4
2265813,126559.17948
2265816,182030.998
2265817,86007.68856
2265818,73763.50233333334
2265822,194845.8
2265824,396860.44953333336
2265830,76644.30116571428
2265831,185565.52222888888
2265833,183571.2
2265834,183571.2
2265851,801244.6
2265853,122141.312
2265857,83440.0
2265868,118318.4
2265869,111355.48514602383
2265870,142955.82615619048
2265871,142955.82615619048
2265872,142955.82615619048
2265873,142955.82615619048
2265874,142955.82615619048
2265876,89103.70290238096
2265877,69450.82697833334
2265879,238728.0
2265881,71008.00066666667
2265886,243926.9164866667
2265887,488635.24000000005
2265888,284268.1666666667
2265889,79219.53457142858
2265926,137227.06666666665
2265927,93164.20378142857
2265928,93164.20378142857
2265929,93164.20378142857
2265930,93164.20378142857
2265931,73744.99004225839
2265932,137309.4
2265933,404422.0
2265934,278037.16992
2265936,68950.0
2265937,68508.0
2265938,68508.0
2265946,112391.33333333334
2265954,765154.2
2265955,107912.12484666667
2265957,790301.4023904761
2265959,271866.01767333335
2265963,165416.0
2265964,142867.30533333332
2265966,174745.7324055161
2265967,174745.7324055161
2265968,321256.0
2265974,65144.0
2265978,365989.0
2265980,88904.0
2265981,366606.0
2265982,330301.6
2265983,176978.07614
2265984,130342.4
2265988,175112.10466666668
2265989,91826.90966666667
2265991,194011.26666666666
2266020,119108.22259391053
2266031,123761.77466666668
2266032,287909.3666666667
2266064,85046.83952000001
2266079,288740.1794883333
2266080,288740.1794883333
2266083,277448.58496
2266084,277448.58496
2266102,268791.8
2266105,277448.58496
2266106,277448.58496
2266109,282652.1794883333
2266110,282652.1794883333
2266113,207671.96626000002
2266114,207671.96626000002
2266117,235400.05986
2266118,235400.05986
2266121,211656.70106000002
2266156,240894.0
2266158,230310.8
