id,price_usd
3632,1087340.0
3633,277956.9
2263404,270310.833333
2263405,159716.818182
2263406,211725.0
2263407,159716.818182
2263408,159716.818182
2263409,159716.818182
2263410,150765.0
2263411,198113.0
2263412,198113.0
2263413,198113.0
2263415,164691.35
2263416,730039.473684
2263417,106634.088008
2263418,106634.088008
2263419,106634.088008
2263420,106634.088008
2263421,106634.088008
2263422,106634.088008
2263423,106634.088008
2263424,106634.088008
2263425,174888.676316
2263426,157651.028947
2263427,157651.028947
2263428,157651.028947
2263429,157651.028947
2263430,106634.088008
2263431,106634.088008
2263432,98303.5069686
2263433,98303.5069686
2263434,98303.5069686
2263436,98303.5069686
2263437,98303.5069686
2263438,106634.088008
2263439,98303.5069686
2263440,98303.5069686
2263441,106634.088008
2263442,106634.088008
2263443,106634.088008
2263444,106634.088008
2263445,231600.0
2263453,237131.235714
2263460,164691.35
2263461,164691.35
2263464,112987.444643
2263467,112735.0
2263471,132975.0
2263472,132975.0
2263476,218135.0
2263477,381250.0
2263480,394750.0
2263482,248624.285714
2263633,337333.333333
2263638,98332.8571429
2263652,403250.0
2264067,91227.0504333
2264075,123841.5
2264078,117700.0
2264079,162000.0
2264080,518028.571429
2264151,80470.9
2264153,120250.0
2264155,328550.0
2264158,82100.0
2264162,96232.491
2264164,67420.599
2264168,253555.263158
2264173,67420.599
2264178,185107.0
2264183,83076.5062357
2264189,233985.714286
2264198,155989.433333
2264199,147904.433333
2264206,83076.5062357
2264212,83076.5062357
2264215,83076.5062357
2264218,83076.5062357
2264219,438675.0
2264221,83076.5062357
2264227,167086.280036
2264229,438675.0
2264234,242379.346
2264240,95754.7195
2264242,112311.666667
2264248,101469.36875
2264249,267875.0
2264259,176612.5
2264265,242129.346
2264270,362125.0
2264272,133304.642857
2264274,314800.0
2264284,164095.0
2264285,117393.016667
2264286,117393.016667
2264290,460100.0
2264296,207395.0
2264298,399503.5
2264305,80666.9
2264312,270400.0
2264318,245833.4
2264320,137755.0
2264323,482850.0
2264376,482850.0
2264474,580160.0
2264479,135876.0
2264482,145750.0
2264491,100870.0
2264514,110554.565217
2264518,158500.0
2264525,100500.0
2264537,180250.0
2264545,97815.0
2264549,83830.9009333
2264569,98416.0153333
2264570,129238.801056
2264571,98416.0153333
2264572,129238.801056
2264573,129972.222222
2264574,121007.226
2264575,118355.691667
2264576,129238.801056
2264577,129972.222222
2264578,123121.484
2264589,686664.067857
2264598,83076.5062357
2264600,83076.5062357
2264603,83076.5062357
2264604,83076.5062357
2264607,83076.5062357
2264610,83076.5062357
2264617,133100.0
2264618,84150.0
2264619,224510.615786
2264629,141035.714286
2264633,135367.64975
2264637,141931.907333
2264686,146650.0
2264690,95800.0
2264695,140855.952381
2264699,179490.277778
2264702,128050.312375
2264709,97815.0
2264714,83000.0
2264717,121126.855143
2264718,125644.065878
2264723,194962.0
2264731,204700.0
2264732,1150533.33333
2264733,1132747.41923
2264734,288100.0
2264735,88000.0
2264736,1324374.75
2264737,568750.0
2264744,1324374.75
2264745,503200.0
2264747,1324374.75
2264756,90280.0
2264763,130175.0
2264770,88200.0
2264773,318950.0
2264774,318950.0
2264780,143171.097333
2264785,111061.188
2264795,118070.375857
2264796,199100.0
2264798,143171.097333
2264799,338827.631579
2264800,103800.0
2264801,197694.285714
2264807,236590.0
2264808,100980.905525
2264811,392650.0
2264812,216013.0
2264813,149950.0
2264818,216013.0
2264835,338200.0
2264838,118900.0
2264847,388150.0
2264851,223766.303705
2264878,67716.667
2264880,283870.0
2264888,153575.0
2264890,57430.0
2264893,261928.571429
2264896,256643.4
2264920,265411.925
2264924,126132.0
2264925,123260.714286
2264927,196500.0
2264929,265225.0
2264940,127633.95
2264943,128072.723214
2264946,116258.971429
2264952,459516.666667
2264960,104702.3497
2264970,450737.3945
2264971,127633.95
2264975,116258.971429
2264976,261493.333333
2264981,62500.0
2264986,388000.0
2264989,155750.0
2264992,382735.0
2264994,142408.666667
2264997,152718.75
2265009,160600.0
2265015,104316.099
2265019,880800.0
2265023,210000.0
2265028,69387.5
2265029,316400.0
2265031,397666.666667
2265038,96816.3635
2265045,473750.0
2265046,426182.5
2265055,357075.2
2265057,447805.9
2265059,256250.0
2265060,275650.0
2265063,211374.5
2265085,78733.3333333
2265086,93833.3333333
2265087,92369.0732667
2265097,237908.366667
2265098,57000.0
2265133,128471.892774
2265145,565650.0
2265155,202134.166667
2265180,264192.40925
2265183,181432.071556
2265192,67705.3847143
2265193,340900.0
2265194,338000.0
2265195,268600.0
2265196,331525.0
2265220,174120.0
2265226,132500.0
2265230,337000.0
2265232,78685.7142857
2265236,373750.0
2265246,62500.0
2265257,116825.0
2265258,194595.0
2265259,99230.0
2265263,101800.0
2265267,133775.0
2265270,115877.8
2265513,203713.3
2265537,375750.0
2265542,231202.7325
2265545,233825.0
2265547,158700.0
2265549,66700.0
2265551,273100.0
2265552,136450.0
2265553,136450.0
2265554,136450.0
2265555,162500.0
2265556,115666.7
2265557,162500.0
2265558,162500.0
2265559,109750.0
2265560,109750.0
2265561,109750.0
2265562,109750.0
2265563,111400.0
2265564,111400.0
2265565,111400.0
2265566,111400.0
2265567,115150.0
2265568,115150.0
2265569,115150.0
2265570,76479.1666667
2265571,66700.0
2265572,66700.0
2265573,66700.0
2265574,66700.0
2265599,260850.0
2265603,103080.0
2265606,70090.8333333
2265607,84750.0
2265610,129145.0
2265611,60297.4242424
2265613,92200.0
2265614,92000.0
2265626,148246.428571
2265630,179250.0
2265631,217080.0
2265632,72941.8428571
2265636,385750.0
2265638,140500.0
2265639,146660.0
2265642,101300.0
2265670,151567.55
2265671,80000.0
2265672,75704.2345
2265674,298250.0
2265675,267150.0
2265676,210681.25
2265677,130118.15
2265678,96920.0
2265681,147247.41
2265683,149750.0
2265684,159950.0
2265685,127812.2
2265687,281700.0
2265688,98517.8
2265689,98517.8
2265690,147700.0
2265691,98517.8
2265692,98517.8
2265693,98517.8
2265694,98517.8
2265695,98517.8
2265696,98517.8
2265697,108133.374167
2265698,108133.374167
2265699,108133.374167
2265700,108133.374167
2265701,98517.8
2265702,108133.374167
2265703,108133.374167
2265704,108133.374167
2265705,108133.374167
2265706,108133.374167
2265707,108133.374167
2265708,838750.0
2265710,146716.666667
2265711,152987.5
2265712,170882.092352
2265719,249194.444444
2265721,143300.0
2265729,253000.0
2265733,90597.1428571
2265734,67925.0
2265755,156264.916067
2265756,142356.813917
2265757,142356.813917
2265758,150993.883333
2265767,79962.5
2265768,79962.5
2265779,195750.0
2265780,123800.0
2265781,168750.0
2265784,151150.0
2265785,95450.0
2265786,170400.0
2265787,299900.0
2265788,167925.0
2265789,299400.0
2265790,193175.0
2265791,193175.0
2265793,345850.0
2265794,408607.142857
2265795,408607.142857
2265798,408607.142857
2265799,408607.142857
2265800,408607.142857
2265801,408607.142857
2265804,82267.5
2265805,82267.5
2265809,139764.22561
2265810,84425.0
2265813,134800.0
2265816,204050.0
2265817,97966.4285714
2265818,66000.0
2265822,197242.857143
2265824,329051.694538
