id,price_usd
3632,1150333.5246428573
3633,242459.06702465596
2263404,254936.68588495732
2263405,137065.6411271758
2263406,236157.48448889697
2263407,137065.6411271758
2263408,137065.6411271758
2263409,137065.6411271758
2263410,141094.17621762623
2263411,208917.9916595741
2263412,208917.9916595741
2263413,208917.9916595741
2263415,170285.0751931747
2263416,751008.3943009864
2263417,119060.42485723975
2263418,119060.42485723975
2263419,119060.42485723975
2263420,119060.42485723975
2263421,119060.42485723975
2263422,119060.42485723975
2263423,119060.42485723975
2263424,119060.42485723975
2263425,172626.89860469886
2263426,155896.09984902936
2263427,155896.09984902936
2263428,155896.09984902936
2263429,155896.09984902936
2263430,119060.42485723975
2263431,119060.42485723975
2263432,93719.72912062531
2263433,93719.72912062531
2263434,93719.72912062531
2263436,93719.72912062531
2263437,93719.72912062531
2263438,119060.42485723975
2263439,93719.72912062531
2263440,93719.72912062531
2263441,119060.42485723975
2263442,119060.42485723975
2263443,119060.42485723975
2263444,119060.42485723975
2263445,221307.8333333333
2263453,229515.97738089733
2263460,170285.0751931747
2263461,170285.0751931747
2263464,120862.63810384058
2263467,131233.7641142857
2263471,131321.32721666666
2263472,131321.32721666666
2263476,223267.74916153846
2263477,315526.7261904762
2263480,411447.64039183053
2263482,244681.01607142857
2263633,334031.97222222225
2263638,96962.79314714333
2263652,381738.8571428572
2264067,203669.82965278713
2264075,145704.52513214588
2264078,121534.15
2264079,164843.78434343435
2264080,542268.2187062935
2264151,81878.22079023808
2264153,102152.56666666667
2264155,340477.1166666667
2264158,86312.03555555556
2264162,97183.77415396825
2264164,68315.62961968248
2264168,269973.94950763177
2264173,68315.62961968248
2264178,210156.78443197688
2264183,72828.44368148061
2264189,209142.58455488947
2264198,177731.18969232304
2264199,166854.4532834098
2264206,72828.44368148061
2264212,72828.44368148061
2264215,72828.44368148061
2264218,72828.44368148061
2264219,461805.3337903831
2264221,72828.44368148061
2264227,122970.29841800791
2264229,461805.3337903831
2264234,107255.75743333333
2264240,128236.46012339683
2264242,110593.1080311954
2264248,115377.28653701287
2264249,230936.5
2264259,187027.19546768354
2264265,106599.00905083334
2264270,358084.32807161903
2264272,137660.04540317642
2264274,310159.0
2264284,147270.74696969698
2264285,90953.57583997393
2264286,90953.57583997393
2264290,527712.6996546667
2264296,171485.1301330873
2264298,381394.98331002326
2264305,81941.67500039961
2264312,294521.3928571428
2264318,229132.91266879629
2264320,133469.6491311598
2264323,486603.64114285714
2264376,486603.64114285714
2264474,747851.4445705309
2264479,125975.1172382578
2264482,82428.55366247882
2264491,121552.87545893325
2264514,109042.25972680733
2264518,139887.5912206349
2264525,84758.80479
2264537,133933.42722326983
2264545,94823.51244239091
2264549,83179.20848961906
2264569,93324.06504863368
2264570,114489.56998719805
2264571,93324.06504863368
2264572,114489.56998719805
2264573,122906.03580160865
2264574,120264.91064799996
2264575,87867.50312733218
2264576,114489.56998719805
2264577,122906.03580160865
2264578,120618.24969799997
2264589,666738.1545693973
2264598,72828.44368148061
2264600,72828.44368148061
2264603,72828.44368148061
2264604,72828.44368148061
2264607,72828.44368148061
2264610,72828.44368148061
2264617,123171.0
2264618,83192.7
2264619,212994.64874746988
2264629,143170.9265873015
2264633,92143.47568789142
2264637,118238.45987159535
2264686,197151.0
2264690,95378.82657222977
2264695,139208.7297628283
2264699,155218.53334204038
2264702,123368.83402403678
2264709,94823.51244239091
2264714,89809.58353174603
2264717,119136.19469087044
2264718,142611.7679183878
2264723,189849.95046156473
2264731,216235.30618265658
2264732,1429757.305555556
2264733,992561.2577476922
2264734,296877.8
2264735,88020.9
2264736,1724487.444
2264737,579424.5357142857
2264744,1724487.444
2264745,468267.9589521589
2264747,1724487.444
2264756,89185.83731416667
2264763,126491.26806666667
2264770,86178.56301820728
2264773,318640.0
2264774,318640.0
2264780,130531.50739484192
2264785,123239.8421814661
2264795,152474.75828295093
2264796,202435.27648051947
2264798,130531.50739484192
2264799,321760.20335465786
2264800,108118.70168178574
2264801,201877.35122005266
2264807,219890.89179839313
2264808,90600.83033733768
2264811,280087.2703281153
2264812,167600.0416333201
2264813,137582.2050356506
2264818,167600.0416333201
2264835,345155.0
2264838,111580.41452380952
2264847,440917.21062271064
2264851,209610.08186430554
2264878,67518.15761721555
2264880,297534.3571428572
2264888,160569.38185190991
2264890,56747.2
2264893,253590.06914285728
2264896,246097.97176886685
2264920,313327.30768398254
2264924,132042.65884896688
2264925,112424.96288548264
2264927,182670.73781916665
2264929,312310.8969336218
2264940,145810.7311691598
2264943,121258.9227863248
2264946,110313.68973004917
2264952,390636.5099206349
2264960,77113.3526218557
2264970,469909.8799958096
2264971,145810.7311691598
2264975,110313.68973004917
2264976,262455.12983682984
2264981,61586.23464666667
2264986,386526.3238095238
2264989,155266.0
2264992,285758.8
2264994,137330.57290200266
2264997,146569.18928571427
