id,price_usd
3632,889960.0
3633,266600.0
2263404,292280.0
2263405,92800.0
2263406,165200.0
2263407,92800.0
2263408,92800.0
2263409,92800.0
2263410,136419.19191919192
2263411,206180.0
2263412,206180.0
2263413,206180.0
2263415,180000.0
2263416,751792.5830778962
2263417,95780.0
2263418,95780.0
2263419,95780.0
2263420,95780.0
2263421,95780.0
2263422,95780.0
2263423,95780.0
2263424,95780.0
2263425,128600.0
2263426,128600.0
2263427,128600.0
2263428,128600.0
2263429,128600.0
2263430,95780.0
2263431,95780.0
2263432,97579.96806722689
2263433,97579.96806722689
2263434,97579.96806722689
2263436,97579.96806722689
2263437,97579.96806722689
2263438,95780.0
2263439,97579.96806722689
2263440,97579.96806722689
2263441,95780.0
2263442,95780.0
2263443,95780.0
2263444,95780.0
2263445,207819.626
2263453,927200.0
2263460,180000.0
2263461,180000.0
2263464,110214.86000000002
2263467,148500.0
2263471,124200.0
2263472,124200.0
2263476,219600.0
2263477,304000.0
2263480,451895.3
2263482,208650.0
2263633,558000.0
2263638,85800.0
2263652,490000.0
2264067,75303.33333333334
2264075,148500.0
2264078,167000.0
2264079,153600.0
2264080,721600.0
2264151,75280.6
2264153,79520.0
2264155,291000.0
2264158,94262.69841269842
2264162,105600.0
2264164,64000.0
2264168,117519.176
2264173,64000.0
2264178,180200.0
2264183,103667.75
2264189,251000.0
2264198,91642.00828571428
2264199,91642.00828571428
2264206,103667.75
2264212,103667.75
2264215,103667.75
2264218,103667.75
2264219,393200.0
2264221,103667.75
2264227,79419.97
2264229,393200.0
2264234,122000.0
2264240,48079.121999999996
2264242,111066.66666666667
2264248,108045.0
2264249,175000.0
2264259,154191.64590163933
2264265,122000.0
2264270,353400.0
2264272,55000.0
2264274,359000.0
2264284,174200.0
2264285,87000.0
2264286,87000.0
2264290,444600.0
2264296,122000.0
2264298,455107.0
2264305,79280.0
2264312,154843.54590000003
2264318,927200.0
2264320,148700.0
2264323,550000.0
2264376,550000.0
2264474,498446.8
2264479,126223.90654545455
2264482,117725.99399999999
2264491,75680.0
2264514,99200.0
2264518,180960.0
2264525,87400.0
2264537,120900.0
2264545,90200.0
2264549,82000.0
2264569,94000.0
2264570,94600.0
2264571,94000.0
2264572,94600.0
2264573,94600.0
2264574,120414.81999999999
2264575,70000.0
2264576,94600.0
2264577,94600.0
2264578,104814.81999999999
2264589,748650.2285714286
2264598,103667.75
2264600,103667.75
2264603,103667.75
2264604,103667.75
2264607,103667.75
2264610,103667.75
2264617,157200.0
2264618,85600.0
2264619,212400.0
2264629,146600.0
2264633,121030.60899999998
2264637,145000.0
2264686,141000.0
2264690,106294.7648
2264695,152000.0
2264699,148837.5
2264702,106971.42857142857
2264709,90200.0
2264714,83000.0
2264717,121438.964
2264718,116900.0
2264723,178048.0
2264731,186333.3333333333
2264732,3500000.0
2264733,759800.0
2264734,352000.0
2264735,88000.0
2264736,1129400.0
2264737,451600.0
2264744,1129400.0
2264745,480000.0
2264747,1129400.0
2264756,96900.0
2264763,126000.0
2264770,79700.0
2264773,325000.0
2264774,325000.0
2264780,299000.0
2264785,140800.0
2264795,73942.85714285713
2264796,198000.0
2264798,299000.0
2264799,335000.0
2264800,117400.0
2264801,207320.0
2264807,190120.0
2264808,93964.12066666667
2264811,247000.0
2264812,161020.0
2264813,97200.0
2264818,161020.0
2264835,347000.0
2264838,104200.0
2264847,490000.0
2264851,209689.2
2264878,77740.0
2264880,364997.102
2264888,173000.0
2264890,52000.0
2264893,271900.0
2264896,257580.0
2264920,280400.0
2264924,131960.0
2264925,119556.0
2264927,160600.0
2264929,280200.0
2264940,129558.0
2264943,115000.0
2264946,106200.0
2264952,657000.0
2264960,80012.70333333334
2264970,438000.0
2264971,129558.0
2264975,106200.0
2264976,260055.55555555556
2264981,49900.0
2264986,307000.0
2264989,148800.0
2264992,351000.0
2264994,126200.0
2264997,128304.786
2265009,147900.0
2265015,84000.0
2265019,444000.0
2265023,255000.0
2265028,59517.67852747252
2265029,300000.0
2265031,591000.0
2265038,79200.0
2265045,633285.7142857143
2265046,345000.0
2265055,256000.0
2265057,315522.85714285716
2265059,293000.0
2265060,298000.0
