id,price_usd
3632,390818.085161
3633,214683.165296
2263404,222856.087442
2263405,211655.836586
2263406,235012.966262
2263407,211655.836586
2263408,211655.836586
2263409,211655.836586
2263410,168883.150664
2263411,166091.414762
2263412,166091.414762
2263413,166091.414762
2263415,278835.156309
2263416,544476.795374
2263417,117640.018308
2263418,117640.018308
2263419,117640.018308
2263420,117640.018308
2263421,117640.018308
2263422,117640.018308
2263423,117640.018308
2263424,117640.018308
2263425,139050.720511
2263426,140997.147984
2263427,140997.147984
2263428,140997.147984
2263429,140997.147984
2263430,117640.018308
2263431,117640.018308
2263432,119178.789339
2263433,119178.789339
2263434,119178.789339
2263436,119178.789339
2263437,119178.789339
2263438,117640.018308
2263439,119178.789339
2263440,119178.789339
2263441,117640.018308
2263442,117640.018308
2263443,117640.018308
2263444,117640.018308
2263445,315536.796957
2263453,241578.741026
2263460,302624.914663
2263461,302624.914663
2263464,153747.558726
2263467,198710.191204
2263471,193321.299511
2263472,193321.299511
2263476,226913.269665
2263477,359030.962015
2263480,278561.129207
2263482,274272.599613
2263633,664581.732667
2263638,161564.834225
2263652,573536.396705
2264067,2928.19851688
2264075,186014.313662
2264078,191721.604913
2264079,160589.555253
2264080,609431.688772
2264151,60977.3964394
2264153,66239.6402244
2264155,486336.038402
2264158,124645.635429
2264162,72212.2410946
2264164,103593.004481
2264168,133922.879736
2264173,103593.004481
2264178,226368.157327
2264183,168323.59902
2264189,208362.662232
2264198,13512.8047912
2264199,44273.8392837
2264206,168323.59902
2264212,168323.59902
2264215,168323.59902
2264218,168323.59902
2264219,410079.690966
2264221,168323.59902
2264227,106037.919884
2264229,410079.690966
2264234,61270.088005
2264240,27120.4460015
2264242,122079.67603
2264248,148349.812306
2264249,229172.89743
2264259,316542.116623
2264265,65162.942951
2264270,266839.358495
2264272,41631.2726857
2264274,288961.133981
2264284,169968.128221
2264285,86271.746882
2264286,86271.746882
2264290,534835.405255
2264296,334570.437409
2264298,268396.363164
2264305,90408.6660132
2264312,264525.792347
2264318,311017.670789
2264320,147416.776682
2264323,395051.928767
2264376,395051.928767
2264474,447677.374542
2264479,132075.044569
2264482,123700.586762
2264491,129360.434936
2264514,101775.718976
2264518,164820.843393
2264525,152833.273154
2264537,132995.297931
2264545,76477.859236
2264549,45560.0688055
2264569,31348.4406574
2264570,33294.8681303
2264571,31348.4406574
2264572,33294.8681303
2264573,35241.2956033
2264574,97959.6034172
2264575,18156.0770243
2264576,33294.8681303
2264577,35241.2956033
2264578,78062.7000093
2264589,440093.747126
2264598,168323.59902
2264600,168323.59902
2264603,168323.59902
2264604,168323.59902
2264607,168323.59902
2264610,168323.59902
2264617,213132.307116
2264618,175973.002308
2264619,306401.507183
2264629,154531.97142
2264633,116538.408086
2264637,7001.65927323
2264686,265714.850629
2264690,158030.662623
2264695,227100.896736
2264699,263027.592342
2264702,74707.4656095
2264709,91579.3421992
2264714,87767.203867
2264717,123447.422191
2264718,253612.780202
2264723,238421.176702
2264731,153439.408577
2264732,681664.287338
2264733,566553.761135
2264734,402541.246814
2264735,183999.300234
2264736,663737.87363
2264737,372369.119952
2264744,663737.87363
2264745,296238.882739
2264747,663737.87363
2264756,99602.8664093
2264763,143572.187722
2264770,122406.057892
2264773,258367.303007
2264774,258367.303007
2264780,156647.356314
2264785,220964.761552
2264795,29974.2197224
2264796,269544.435031
2264798,156632.375464
2264799,322496.586477
2264800,140729.840375
2264801,165688.731252
2264807,217451.66897
2264808,191744.513327
2264811,330665.877796
2264812,257923.047409
2264813,53963.7675261
2264818,257923.047409
2264835,349804.561972
2264838,117563.428441
2264847,367871.689191
2264851,220804.58283
2264878,56249.2091881
2264880,397293.166411
2264888,146956.078822
2264890,53457.8748418
2264893,218796.047118
2264896,262699.463732
2264920,270485.173624
2264924,129811.420545
2264925,119140.972647
2264927,281520.860871
2264929,282163.738462
2264940,223770.914272
2264943,214038.776907
2264946,204306.639542
2264952,450661.494593
2264960,151544.812908
2264970,368498.45239
2264971,223770.914272
2264975,204306.639542
2264976,330004.70662
2264981,71684.7784052
2264986,451431.454143
2264989,137025.976557
2264992,604574.675329
2264994,129339.761901
2264997,213846.117339
2265009,313230.786442
2265015,129445.930391
2265019,644427.281204
2265023,280360.5525
2265028,80317.0328819
2265029,228658.347269
2265031,515333.381102
2265038,34775.5766569
2265045,624423.827628
2265046,392362.618549
2265055,390456.419891
2265057,334511.250527
2265059,323533.537248
2265060,348402.993769
2265063,188261.409071
2265085,179974.556689
2265086,174201.909405
2265087,191303.040552
2265097,280894.636121
2265098,107207.096893
2265133,179748.983962
2265145,596712.606897
2265155,282014.106032
2265180,147272.264439
2265183,182647.800515
2265192,96020.7158365
2265193,468667.585939
2265194,342840.995204
2265195,434415.094343
2265196,444870.813392
2265220,145624.699506
2265226,194007.228341
2265230,653940.540344
2265232,202211.87503
2265236,326597.980111
2265246,71684.7784052
2265257,132049.492416
2265258,204580.027205
2265259,76534.5703641
2265263,98658.9087188
2265267,147298.512679
2265270,141257.721821
2265513,193651.074731
2265537,511078.825979
2265542,204632.135311
2265545,363691.633175
2265547,340353.219456
2265549,39891.0983898
2265551,447867.28985
2265552,28592.9209819
2265553,28592.9209819
2265554,28592.9209819
2265555,26646.4935089
2265556,103170.712518
2265557,26646.4935089
2265558,26646.4935089
2265559,51950.0506578
2265560,51950.0506578
2265561,51950.0506578
2265562,51950.0506578
2265563,85039.3176988
2265564,85039.3176988
2265565,85039.3176988
2265566,85039.3176988
2265567,86985.7451718
2265568,86985.7451718
2265569,86985.7451718
2265570,85971.6982248
2265571,39891.0983898
2265572,39891.0983898
2265573,39891.0983898
2265574,39891.0983898
2265599,342285.371526
2265603,183350.517793
2265606,27984.2182059
