id,price_usd
3632,685331.739751
3633,211728.08885
2263404,184628.721483
2263405,287670.690907
2263406,323731.151291
2263407,287670.690907
2263408,287670.690907
2263409,287670.690907
2263410,208017.412637
2263411,222341.396877
2263412,222341.396877
2263413,222341.396877
2263415,199584.39044
2263416,725933.679655
2263417,88310.0084319
2263418,88310.0084319
2263419,88310.0084319
2263420,88310.0084319
2263421,88310.0084319
2263422,88310.0084319
2263423,88310.0084319
2263424,88310.0084319
2263425,116977.819829
2263426,121577.819829
2263427,121577.819829
2263428,121577.819829
2263429,121577.819829
2263430,88310.0084319
2263431,88310.0084319
2263432,92677.5759081
2263433,92677.5759081
2263434,92677.5759081
2263436,92677.5759081
2263437,92677.5759081
2263438,88310.0084319
2263439,92677.5759081
2263440,92677.5759081
2263441,88310.0084319
2263442,88310.0084319
2263443,88310.0084319
2263444,88310.0084319
2263445,237031.201347
2263453,222448.785723
2263460,199584.39044
2263461,199584.39044
2263464,116289.300622
2263467,188825.605862
2263471,125450.950302
2263472,125450.950302
2263476,154538.12548
2263477,385417.457897
2263480,302730.346012
2263482,235996.109724
2263633,507122.900631
2263638,79853.4239832
2263652,451968.631337
2264067,92008.5144451
2264075,185625.605862
2264078,126282.167625
2264079,141653.304406
2264080,667851.875628
2264151,82258.3784005
2264153,129073.066433
2264155,312881.812665
2264158,96017.6310724
2264162,94865.4968331
2264164,89945.5572398
2264168,176679.014541
2264173,89945.5572398
2264178,170944.10363
2264183,111288.778619
2264189,198003.577733
2264198,123184.559719
2264199,103470.432238
2264206,111288.778619
2264212,111288.778619
2264215,111288.778619
2264218,111288.778619
2264219,451748.547691
2264221,111288.778619
2264227,144888.778619
2264229,451748.547691
2264234,177888.778619
2264240,71573.1628095
2264242,103245.918112
2264248,92911.8199187
2264249,319159.562134
2264259,174822.399249
2264265,178088.778619
2264270,300555.909684
2264272,56561.9475423
2264274,356193.970351
2264284,158626.088416
2264285,76319.9488674
2264286,76319.9488674
2264290,403573.082744
2264296,206048.540933
2264298,341930.346012
2264305,86060.1869315
2264312,285474.714561
2264318,234165.968333
2264320,144963.80216
2264323,482451.083405
2264376,482451.083405
2264474,540818.709746
2264479,133431.491279
2264482,106249.994558
2264491,107748.10974
2264514,91554.0907733
2264518,134078.93291
2264525,88530.4847669
2264537,142162.399217
2264545,107363.897759
2264549,78751.0023077
2264569,87362.3992167
2264570,92362.3992167
2264571,87362.3992167
2264572,92362.3992167
2264573,93162.3992167
2264574,125762.399217
2264575,55855.0342305
2264576,92362.3992167
2264577,93162.3992167
2264578,125762.399217
2264589,562362.801814
2264598,111288.778619
2264600,111288.778619
2264603,111288.778619
2264604,111288.778619
2264607,111288.778619
2264610,111288.778619
2264617,137882.167625
2264618,101310.110921
2264619,316210.863049
2264629,142865.37607
2264633,98549.6272418
2264637,161169.030373
2264686,153321.904846
2264690,114323.327579
2264695,153972.455204
2264699,174289.020107
2264702,184082.918417
2264709,107363.897759
2264714,110240.244391
2264717,139010.635538
2264718,92376.2494658
2264723,186024.374953
2264731,243383.075568
2264732,1685720.88172
2264733,1040388.70802
2264734,295579.286935
2264735,105154.760287
2264736,1593747.77659
2264737,579450.39746
2264744,1593747.77659
2264745,393834.14505
2264747,1593747.77659
2264756,112778.802191
2264763,116528.705972
2264770,192992.325495
2264773,304862.652388
2264774,304862.652388
2264780,257122.819868
2264785,109970.854486
2264795,141481.194336
2264796,210735.713167
2264798,257122.819868
2264799,412448.990727
2264800,111505.306114
2264801,200822.324445
2264807,234461.382813
2264808,143407.550011
2264811,325045.094584
2264812,186607.550011
2264813,131597.661999
2264818,186607.550011
2264835,357268.028026
